[2020.11.23 10:19:05 / lib_ea_2.mqh:1962][lib_ea_2.mqh:1950] op_Post_Take_Position
[lib_ea_2.mqh:1955]
symbol	AUDJPY
period	5
dp	dp_2__All_True
this file	[ea-4_tester-1].(20201123_101905).(tickets-data).log

[2020.11.23 10:19:05 / lib_ea_2.mqh:2111]	ticket-num	curr.datetime	Close.-20	Close.-19	Close.-18	Close.-17	Close.-16	Close.-15	Close.-14	Close.-13	Close.-12	Close.-11	Close.-10	Close.-9	Close.-8	Close.-7	Close.-6	Close.-5	Close.-4	Close.-3	Close.-2	Close.-1	u/d.-20	u/d.-19	u/d.-18	u/d.-17	u/d.-16	u/d.-15	u/d.-14	u/d.-13	u/d.-12	u/d.-11	u/d.-10	u/d.-9	u/d.-8	u/d.-7	u/d.-6	u/d.-5	u/d.-4	u/d.-3	u/d.-2	u/d.-1	width.-20	width.-19	width.-18	width.-17	width.-16	width.-15	width.-14	width.-13	width.-12	width.-11	width.-10	width.-9	width.-8	width.-7	width.-6	width.-5	width.-4	width.-3	width.-2	width.-1	w-level.-20	w-level.-19	w-level.-18	w-level.-17	w-level.-16	w-level.-15	w-level.-14	w-level.-13	w-level.-12	w-level.-11	w-level.-10	w-level.-9	w-level.-8	w-level.-7	w-level.-6	w-level.-5	w-level.-4	w-level.-3	w-level.-2	w-level.-1	MFI.-20	MFI.-19	MFI.-18	MFI.-17	MFI.-16	MFI.-15	MFI.-14	MFI.-13	MFI.-12	MFI.-11	MFI.-10	MFI.-9	MFI.-8	MFI.-7	MFI.-6	MFI.-5	MFI.-4	MFI.-3	MFI.-2	MFI.-1	RSI.-20	RSI.-19	RSI.-18	RSI.-17	RSI.-16	RSI.-15	RSI.-14	RSI.-13	RSI.-12	RSI.-11	RSI.-10	RSI.-9	RSI.-8	RSI.-7	RSI.-6	RSI.-5	RSI.-4	RSI.-3	RSI.-2	RSI.-1	Force.-20	Force.-19	Force.-18	Force.-17	Force.-16	Force.-15	Force.-14	Force.-13	Force.-12	Force.-11	Force.-10	Force.-9	Force.-8	Force.-7	Force.-6	Force.-5	Force.-4	Force.-3	Force.-2	Force.-1	BB-loc.-20	BB-loc.-19	BB-loc.-18	BB-loc.-17	BB-loc.-16	BB-loc.-15	BB-loc.-14	BB-loc.-13	BB-loc.-12	BB-loc.-11	BB-loc.-10	BB-loc.-9	BB-loc.-8	BB-loc.-7	BB-loc.-6	BB-loc.-5	BB-loc.-4	BB-loc.-3	BB-loc.-2	BB-loc.-1	
[2020.11.23 14:10:02 / lib_ea_2.mqh:2416]	29238915	2020.11.23 07:10:00	75.926	75.919	75.923	75.922	75.922	75.90300000000001	75.88500000000001	75.881	75.87	75.881	75.87	75.877	75.87	75.87	75.874	75.873	75.863	75.863	75.867	75.85899999999999	1	-1	1	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	1	-1	0.001	-0.007	0.005	-0.001	0	-0.02	-0.018	-0.005	-0.01	0.01	-0.011	0.008	-0.006	-0.001	0.005	-0.002	-0.01	0	0.003	-0.007	1	-1	1	-1	-1	-2	-2	-1	-1	1	-2	1	-1	-1	1	-1	-2	-1	1	-1	31.54029	26.22256	25.86123	25.80741	25.88915	25.89903	26.03631	25.30088	25.69569	30.13091	30.35934	34.66823	29.27266	33.3598	38.20403	33.33387	29.84946	30.73089	26.06125	26.28323	49.37286	47.96983	48.84423	48.62917	48.62917	44.50381	41.03254	40.29729	38.31016	41.35429	39.3123	41.25535	39.91028	39.91028	41.12564	40.9079	38.74844	38.74844	40.14875	38.30513	-0.2745	-0.4131	-0.2867	-0.3375	-0.19845	-0.3995	-0.43365	-0.6328	-0.1776	-0.1818	-0.184	-0.18445	-0.3836	-0.16555	-0.11235	-0.1881	-0.3465	-0.2255	-0.3706	-0.3234	4	4	4	4	3	5	6	6	6	5	5	5	5	5	5	5	5	5	4	5	
[2020.11.23 14:14:58 / lib_ea_2.mqh:2416]	29238925	2020.11.23 07:15:00	75.919	75.923	75.922	75.922	75.90300000000001	75.88500000000001	75.881	75.87	75.881	75.87	75.877	75.87	75.87	75.874	75.873	75.863	75.863	75.867	75.85899999999999	75.86199999999999	-1	1	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	1	-1	1	-0.007	0.005	-0.001	0	-0.02	-0.018	-0.005	-0.01	0.01	-0.011	0.008	-0.006	-0.001	0.005	-0.002	-0.01	0	0.003	-0.007	0.003	-1	1	-1	-1	-2	-2	-1	-1	1	-2	1	-1	-1	1	-1	-2	-1	1	-1	1	26.22256	25.86123	25.80741	25.88915	25.89903	26.03631	25.30088	25.69569	30.13091	30.35934	34.66823	29.27266	33.3598	38.20403	33.33387	29.84946	30.73089	26.06125	26.28323	30.30797	47.96983	48.84423	48.62917	48.62917	44.50381	41.03254	40.29729	38.31016	41.35429	39.3123	41.25535	39.91028	39.91028	41.12564	40.9079	38.74844	38.74844	40.14875	38.30513	39.40352	-0.4131	-0.2867	-0.3375	-0.19845	-0.3995	-0.43365	-0.6328	-0.1776	-0.1818	-0.184	-0.18445	-0.3836	-0.16555	-0.11235	-0.1881	-0.3465	-0.2255	-0.3706	-0.3234	-0.288	4	4	4	3	5	6	6	6	5	5	5	5	5	5	5	5	5	4	5	4	
[2020.11.23 14:19:57 / lib_ea_2.mqh:2416]	29238941	2020.11.23 07:20:00	75.923	75.922	75.922	75.90300000000001	75.88500000000001	75.881	75.87	75.881	75.87	75.877	75.87	75.87	75.874	75.873	75.863	75.863	75.867	75.85899999999999	75.86199999999999	75.85899999999999	1	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	1	-1	1	-1	0.005	-0.001	0	-0.02	-0.018	-0.005	-0.01	0.01	-0.011	0.008	-0.006	-0.001	0.005	-0.002	-0.01	0	0.003	-0.007	0.003	-0.004	1	-1	-1	-2	-2	-1	-1	1	-2	1	-1	-1	1	-1	-2	-1	1	-1	1	-1	25.86123	25.80741	25.88915	25.89903	26.03631	25.30088	25.69569	30.13091	30.35934	34.66823	29.27266	33.3598	38.20403	33.33387	29.84946	30.73089	26.06125	26.28323	30.30797	37.07992	48.84423	48.62917	48.62917	44.50381	41.03254	40.29729	38.31016	41.35429	39.3123	41.25535	39.91028	39.91028	41.12564	40.9079	38.74844	38.74844	40.14875	38.30513	39.40352	38.67866	-0.2867	-0.3375	-0.19845	-0.3995	-0.43365	-0.6328	-0.1776	-0.1818	-0.184	-0.18445	-0.3836	-0.16555	-0.11235	-0.1881	-0.3465	-0.2255	-0.3706	-0.3234	-0.288	-0.519	4	4	3	5	6	6	6	5	5	5	5	5	5	5	5	5	4	5	4	5	
[2020.11.23 14:24:59 / lib_ea_2.mqh:2416]	29238966	2020.11.23 07:25:00	75.922	75.922	75.90300000000001	75.88500000000001	75.881	75.87	75.881	75.87	75.877	75.87	75.87	75.874	75.873	75.863	75.863	75.867	75.85899999999999	75.86199999999999	75.85899999999999	75.867	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	1	-1	1	-1	1	-0.001	0	-0.02	-0.018	-0.005	-0.01	0.01	-0.011	0.008	-0.006	-0.001	0.005	-0.002	-0.01	0	0.003	-0.007	0.003	-0.004	0.008	-1	-1	-2	-2	-1	-1	1	-2	1	-1	-1	1	-1	-2	-1	1	-1	1	-1	1	25.80741	25.88915	25.89903	26.03631	25.30088	25.69569	30.13091	30.35934	34.66823	29.27266	33.3598	38.20403	33.33387	29.84946	30.73089	26.06125	26.28323	30.30797	37.07992	37.98308	48.62917	48.62917	44.50381	41.03254	40.29729	38.31016	41.35429	39.3123	41.25535	39.91028	39.91028	41.12564	40.9079	38.74844	38.74844	40.14875	38.30513	39.40352	38.67866	41.68964	-0.3375	-0.19845	-0.3995	-0.43365	-0.6328	-0.1776	-0.1818	-0.184	-0.18445	-0.3836	-0.16555	-0.11235	-0.1881	-0.3465	-0.2255	-0.3706	-0.3234	-0.288	-0.519	-0.4424	4	3	5	6	6	6	5	5	5	5	5	5	5	5	5	4	5	4	5	4	
[2020.11.23 14:29:58 / lib_ea_2.mqh:2416]	29238988	2020.11.23 07:30:00	75.922	75.90300000000001	75.88500000000001	75.881	75.87	75.881	75.87	75.877	75.87	75.87	75.874	75.873	75.863	75.863	75.867	75.85899999999999	75.86199999999999	75.85899999999999	75.867	75.872	1	-1	-1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	1	-1	1	-1	1	1	0	-0.02	-0.018	-0.005	-0.01	0.01	-0.011	0.008	-0.006	-0.001	0.005	-0.002	-0.01	0	0.003	-0.007	0.003	-0.004	0.008	0.006	-1	-2	-2	-1	-1	1	-2	1	-1	-1	1	-1	-2	-1	1	-1	1	-1	1	1	25.88915	25.89903	26.03631	25.30088	25.69569	30.13091	30.35934	34.66823	29.27266	33.3598	38.20403	33.33387	29.84946	30.73089	26.06125	26.28323	30.30797	37.07992	37.98308	37.32946	48.62917	44.50381	41.03254	40.29729	38.31016	41.35429	39.3123	41.25535	39.91028	39.91028	41.12564	40.9079	38.74844	38.74844	40.14875	38.30513	39.40352	38.67866	41.68964	43.51435	-0.19845	-0.3995	-0.43365	-0.6328	-0.1776	-0.1818	-0.184	-0.18445	-0.3836	-0.16555	-0.11235	-0.1881	-0.3465	-0.2255	-0.3706	-0.3234	-0.288	-0.519	-0.4424	-0.2475	3	5	6	6	6	5	5	5	5	5	5	5	5	5	4	5	4	5	4	4	
[2020.11.23 14:34:58 / lib_ea_2.mqh:2416]	29239006	2020.11.23 07:35:00	75.90300000000001	75.88500000000001	75.881	75.87	75.881	75.87	75.877	75.87	75.87	75.874	75.873	75.863	75.863	75.867	75.85899999999999	75.86199999999999	75.85899999999999	75.867	75.872	75.84999999999999	-1	-1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	1	-1	1	-1	1	1	-1	-0.02	-0.018	-0.005	-0.01	0.01	-0.011	0.008	-0.006	-0.001	0.005	-0.002	-0.01	0	0.003	-0.007	0.003	-0.004	0.008	0.006	-0.021	-2	-2	-1	-1	1	-2	1	-1	-1	1	-1	-2	-1	1	-1	1	-1	1	1	-3	25.89903	26.03631	25.30088	25.69569	30.13091	30.35934	34.66823	29.27266	33.3598	38.20403	33.33387	29.84946	30.73089	26.06125	26.28323	30.30797	37.07992	37.98308	37.32946	37.62004	44.50381	41.03254	40.29729	38.31016	41.35429	39.3123	41.25535	39.91028	39.91028	41.12564	40.9079	38.74844	38.74844	40.14875	38.30513	39.40352	38.67866	41.68964	43.51435	38.00593	-0.3995	-0.43365	-0.6328	-0.1776	-0.1818	-0.184	-0.18445	-0.3836	-0.16555	-0.11235	-0.1881	-0.3465	-0.2255	-0.3706	-0.3234	-0.288	-0.519	-0.4424	-0.2475	-0.4608	5	6	6	6	5	5	5	5	5	5	5	5	5	4	5	4	5	4	4	5	
[2020.11.23 14:40:04 / lib_ea_2.mqh:2416]	29239024	2020.11.23 07:40:00	75.88500000000001	75.881	75.87	75.881	75.87	75.877	75.87	75.87	75.874	75.873	75.863	75.863	75.867	75.85899999999999	75.86199999999999	75.85899999999999	75.867	75.872	75.84999999999999	75.864	-1	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	1	-1	1	-1	1	1	-1	1	-0.018	-0.005	-0.01	0.01	-0.011	0.008	-0.006	-0.001	0.005	-0.002	-0.01	0	0.003	-0.007	0.003	-0.004	0.008	0.006	-0.021	0.013	-2	-1	-1	1	-2	1	-1	-1	1	-1	-2	-1	1	-1	1	-1	1	1	-3	2	26.03631	25.30088	25.69569	30.13091	30.35934	34.66823	29.27266	33.3598	38.20403	33.33387	29.84946	30.73089	26.06125	26.28323	30.30797	37.07992	37.98308	37.32946	37.62004	42.72393	41.03254	40.29729	38.31016	41.35429	39.3123	41.25535	39.91028	39.91028	41.12564	40.9079	38.74844	38.74844	40.14875	38.30513	39.40352	38.67866	41.68964	43.51435	38.00593	42.85187	-0.43365	-0.6328	-0.1776	-0.1818	-0.184	-0.18445	-0.3836	-0.16555	-0.11235	-0.1881	-0.3465	-0.2255	-0.3706	-0.3234	-0.288	-0.519	-0.4424	-0.2475	-0.4608	-0.1794	6	6	6	5	5	5	5	5	5	5	5	5	4	5	4	5	4	4	5	4	
[2020.11.23 14:44:58 / lib_ea_2.mqh:2416]	29239037	2020.11.23 07:45:00	75.881	75.87	75.881	75.87	75.877	75.87	75.87	75.874	75.873	75.863	75.863	75.867	75.85899999999999	75.86199999999999	75.85899999999999	75.867	75.872	75.84999999999999	75.864	75.866	-1	-1	1	-1	1	-1	-1	1	-1	-1	1	1	-1	1	-1	1	1	-1	1	1	-0.005	-0.01	0.01	-0.011	0.008	-0.006	-0.001	0.005	-0.002	-0.01	0	0.003	-0.007	0.003	-0.004	0.008	0.006	-0.021	0.013	0.002	-1	-1	1	-2	1	-1	-1	1	-1	-2	-1	1	-1	1	-1	1	1	-3	2	1	25.30088	25.69569	30.13091	30.35934	34.66823	29.27266	33.3598	38.20403	33.33387	29.84946	30.73089	26.06125	26.28323	30.30797	37.07992	37.98308	37.32946	37.62004	42.72393	47.67405	40.29729	38.31016	41.35429	39.3123	41.25535	39.91028	39.91028	41.12564	40.9079	38.74844	38.74844	40.14875	38.30513	39.40352	38.67866	41.68964	43.51435	38.00593	42.85187	43.51582	-0.6328	-0.1776	-0.1818	-0.184	-0.18445	-0.3836	-0.16555	-0.11235	-0.1881	-0.3465	-0.2255	-0.3706	-0.3234	-0.288	-0.519	-0.4424	-0.2475	-0.4608	-0.1794	-0.08645	6	6	5	5	5	5	5	5	5	5	5	4	5	4	5	4	4	5	4	4	
[2020.11.23 14:49:58 / lib_ea_2.mqh:2416]	29239056	2020.11.23 07:50:00	75.87	75.881	75.87	75.877	75.87	75.87	75.874	75.873	75.863	75.863	75.867	75.85899999999999	75.86199999999999	75.85899999999999	75.867	75.872	75.84999999999999	75.864	75.866	75.86499999999999	-1	1	-1	1	-1	-1	1	-1	-1	1	1	-1	1	-1	1	1	-1	1	1	-1	-0.01	0.01	-0.011	0.008	-0.006	-0.001	0.005	-0.002	-0.01	0	0.003	-0.007	0.003	-0.004	0.008	0.006	-0.021	0.013	0.002	-0.001	-1	1	-2	1	-1	-1	1	-1	-2	-1	1	-1	1	-1	1	1	-3	2	1	-1	25.69569	30.13091	30.35934	34.66823	29.27266	33.3598	38.20403	33.33387	29.84946	30.73089	26.06125	26.28323	30.30797	37.07992	37.98308	37.32946	37.62004	42.72393	47.67405	50.04569	38.31016	41.35429	39.3123	41.25535	39.91028	39.91028	41.12564	40.9079	38.74844	38.74844	40.14875	38.30513	39.40352	38.67866	41.68964	43.51435	38.00593	42.85187	43.51582	43.25135	-0.1776	-0.1818	-0.184	-0.18445	-0.3836	-0.16555	-0.11235	-0.1881	-0.3465	-0.2255	-0.3706	-0.3234	-0.288	-0.519	-0.4424	-0.2475	-0.4608	-0.1794	-0.08645	-0.09279999999999999	6	5	5	5	5	5	5	5	5	5	4	5	4	5	4	4	5	4	4	4	
[2020.11.23 14:54:58 / lib_ea_2.mqh:2416]	29239073	2020.11.23 07:55:00	75.881	75.87	75.877	75.87	75.87	75.874	75.873	75.863	75.863	75.867	75.85899999999999	75.86199999999999	75.85899999999999	75.867	75.872	75.84999999999999	75.864	75.866	75.86499999999999	75.878	1	-1	1	-1	-1	1	-1	-1	1	1	-1	1	-1	1	1	-1	1	1	-1	1	0.01	-0.011	0.008	-0.006	-0.001	0.005	-0.002	-0.01	0	0.003	-0.007	0.003	-0.004	0.008	0.006	-0.021	0.013	0.002	-0.001	0.014	1	-2	1	-1	-1	1	-1	-2	-1	1	-1	1	-1	1	1	-3	2	1	-1	2	30.13091	30.35934	34.66823	29.27266	33.3598	38.20403	33.33387	29.84946	30.73089	26.06125	26.28323	30.30797	37.07992	37.98308	37.32946	37.62004	42.72393	47.67405	50.04569	54.69554	41.35429	39.3123	41.25535	39.91028	39.91028	41.12564	40.9079	38.74844	38.74844	40.14875	38.30513	39.40352	38.67866	41.68964	43.51435	38.00593	42.85187	43.51582	43.25135	47.60857	-0.1818	-0.184	-0.18445	-0.3836	-0.16555	-0.11235	-0.1881	-0.3465	-0.2255	-0.3706	-0.3234	-0.288	-0.519	-0.4424	-0.2475	-0.4608	-0.1794	-0.08645	-0.09279999999999999	0.0372	5	5	5	5	5	5	5	5	5	4	5	4	5	4	4	5	4	4	4	2	
[2020.11.23 14:59:58 / lib_ea_2.mqh:2416]	29239105	2020.11.23 08:00:00	75.87	75.877	75.87	75.87	75.874	75.873	75.863	75.863	75.867	75.85899999999999	75.86199999999999	75.85899999999999	75.867	75.872	75.84999999999999	75.864	75.866	75.86499999999999	75.878	75.895	-1	1	-1	-1	1	-1	-1	1	1	-1	1	-1	1	1	-1	1	1	-1	1	1	-0.011	0.008	-0.006	-0.001	0.005	-0.002	-0.01	0	0.003	-0.007	0.003	-0.004	0.008	0.006	-0.021	0.013	0.002	-0.001	0.014	0.018	-2	1	-1	-1	1	-1	-2	-1	1	-1	1	-1	1	1	-3	2	1	-1	2	2	30.35934	34.66823	29.27266	33.3598	38.20403	33.33387	29.84946	30.73089	26.06125	26.28323	30.30797	37.07992	37.98308	37.32946	37.62004	42.72393	47.67405	50.04569	54.69554	55.52719	39.3123	41.25535	39.91028	39.91028	41.12564	40.9079	38.74844	38.74844	40.14875	38.30513	39.40352	38.67866	41.68964	43.51435	38.00593	42.85187	43.51582	43.25135	47.60857	52.61655	-0.184	-0.18445	-0.3836	-0.16555	-0.11235	-0.1881	-0.3465	-0.2255	-0.3706	-0.3234	-0.288	-0.519	-0.4424	-0.2475	-0.4608	-0.1794	-0.08645	-0.09279999999999999	0.0372	0.0994	5	5	5	5	5	5	5	5	4	5	4	5	4	4	5	4	4	4	2	1	
[2020.11.23 15:05:01 / lib_ea_2.mqh:2416]	29239213	2020.11.23 08:05:00	75.877	75.87	75.87	75.874	75.873	75.863	75.863	75.867	75.85899999999999	75.86199999999999	75.85899999999999	75.867	75.872	75.84999999999999	75.864	75.866	75.86499999999999	75.878	75.895	75.90600000000001	1	-1	-1	1	-1	-1	1	1	-1	1	-1	1	1	-1	1	1	-1	1	1	1	0.008	-0.006	-0.001	0.005	-0.002	-0.01	0	0.003	-0.007	0.003	-0.004	0.008	0.006	-0.021	0.013	0.002	-0.001	0.014	0.018	0.011	1	-1	-1	1	-1	-2	-1	1	-1	1	-1	1	1	-3	2	1	-1	2	2	2	34.66823	29.27266	33.3598	38.20403	33.33387	29.84946	30.73089	26.06125	26.28323	30.30797	37.07992	37.98308	37.32946	37.62004	42.72393	47.67405	50.04569	54.69554	55.52719	61.83544	41.25535	39.91028	39.91028	41.12564	40.9079	38.74844	38.74844	40.14875	38.30513	39.40352	38.67866	41.68964	43.51435	38.00593	42.85187	43.51582	43.25135	47.60857	52.61655	55.51294	-0.18445	-0.3836	-0.16555	-0.11235	-0.1881	-0.3465	-0.2255	-0.3706	-0.3234	-0.288	-0.519	-0.4424	-0.2475	-0.4608	-0.1794	-0.08645	-0.09279999999999999	0.0372	0.0994	0.3294	5	5	5	5	5	5	5	4	5	4	5	4	4	5	4	4	4	2	1	1	
[2020.11.23 15:10:03 / lib_ea_2.mqh:2416]	29239243	2020.11.23 08:10:00	75.87	75.87	75.874	75.873	75.863	75.863	75.867	75.85899999999999	75.86199999999999	75.85899999999999	75.867	75.872	75.84999999999999	75.864	75.866	75.86499999999999	75.878	75.895	75.90600000000001	75.901	-1	-1	1	-1	-1	1	1	-1	1	-1	1	1	-1	1	1	-1	1	1	1	-1	-0.006	-0.001	0.005	-0.002	-0.01	0	0.003	-0.007	0.003	-0.004	0.008	0.006	-0.021	0.013	0.002	-0.001	0.014	0.018	0.011	-0.005	-1	-1	1	-1	-2	-1	1	-1	1	-1	1	1	-3	2	1	-1	2	2	2	-1	29.27266	33.3598	38.20403	33.33387	29.84946	30.73089	26.06125	26.28323	30.30797	37.07992	37.98308	37.32946	37.62004	42.72393	47.67405	50.04569	54.69554	55.52719	61.83544	60.91949	39.91028	39.91028	41.12564	40.9079	38.74844	38.74844	40.14875	38.30513	39.40352	38.67866	41.68964	43.51435	38.00593	42.85187	43.51582	43.25135	47.60857	52.61655	55.51294	53.93548	-0.3836	-0.16555	-0.11235	-0.1881	-0.3465	-0.2255	-0.3706	-0.3234	-0.288	-0.519	-0.4424	-0.2475	-0.4608	-0.1794	-0.08645	-0.09279999999999999	0.0372	0.0994	0.3294	0.078	5	5	5	5	5	5	4	5	4	5	4	4	5	4	4	4	2	1	1	1	
[2020.11.23 15:14:59 / lib_ea_2.mqh:2416]	29239270	2020.11.23 08:15:00	75.87	75.874	75.873	75.863	75.863	75.867	75.85899999999999	75.86199999999999	75.85899999999999	75.867	75.872	75.84999999999999	75.864	75.866	75.86499999999999	75.878	75.895	75.90600000000001	75.901	75.898	-1	1	-1	-1	1	1	-1	1	-1	1	1	-1	1	1	-1	1	1	1	-1	-1	-0.001	0.005	-0.002	-0.01	0	0.003	-0.007	0.003	-0.004	0.008	0.006	-0.021	0.013	0.002	-0.001	0.014	0.018	0.011	-0.005	-0.002	-1	1	-1	-2	-1	1	-1	1	-1	1	1	-3	2	1	-1	2	2	2	-1	-1	33.3598	38.20403	33.33387	29.84946	30.73089	26.06125	26.28323	30.30797	37.07992	37.98308	37.32946	37.62004	42.72393	47.67405	50.04569	54.69554	55.52719	61.83544	60.91949	61.65832	39.91028	41.12564	40.9079	38.74844	38.74844	40.14875	38.30513	39.40352	38.67866	41.68964	43.51435	38.00593	42.85187	43.51582	43.25135	47.60857	52.61655	55.51294	53.93548	52.98456	-0.16555	-0.11235	-0.1881	-0.3465	-0.2255	-0.3706	-0.3234	-0.288	-0.519	-0.4424	-0.2475	-0.4608	-0.1794	-0.08645	-0.09279999999999999	0.0372	0.0994	0.3294	0.078	0.154	5	5	5	5	5	4	5	4	5	4	4	5	4	4	4	2	1	1	1	2	
[2020.11.23 15:19:58 / lib_ea_2.mqh:2416]	-1	2020.11.23 08:20:00	75.874	75.873	75.863	75.863	75.867	75.85899999999999	75.86199999999999	75.85899999999999	75.867	75.872	75.84999999999999	75.864	75.866	75.86499999999999	75.878	75.895	75.90600000000001	75.901	75.898	75.88800000000001	1	-1	-1	1	1	-1	1	-1	1	1	-1	1	1	-1	1	1	1	-1	-1	-1	0.005	-0.002	-0.01	0	0.003	-0.007	0.003	-0.004	0.008	0.006	-0.021	0.013	0.002	-0.001	0.014	0.018	0.011	-0.005	-0.002	-0.011	1	-1	-2	-1	1	-1	1	-1	1	1	-3	2	1	-1	2	2	2	-1	-1	-2	38.20403	33.33387	29.84946	30.73089	26.06125	26.28323	30.30797	37.07992	37.98308	37.32946	37.62004	42.72393	47.67405	50.04569	54.69554	55.52719	61.83544	60.91949	61.65832	56.16973	41.12564	40.9079	38.74844	38.74844	40.14875	38.30513	39.40352	38.67866	41.68964	43.51435	38.00593	42.85187	43.51582	43.25135	47.60857	52.61655	55.51294	53.93548	52.98456	49.8978	-0.11235	-0.1881	-0.3465	-0.2255	-0.3706	-0.3234	-0.288	-0.519	-0.4424	-0.2475	-0.4608	-0.1794	-0.08645	-0.09279999999999999	0.0372	0.0994	0.3294	0.078	0.154	0.1413	5	5	5	5	4	5	4	5	4	4	5	4	4	4	2	1	1	1	2	3	
[2020.11.23 15:24:57 / lib_ea_2.mqh:2416]	-1	2020.11.23 08:25:00	75.873	75.863	75.863	75.867	75.85899999999999	75.86199999999999	75.85899999999999	75.867	75.872	75.84999999999999	75.864	75.866	75.86499999999999	75.878	75.895	75.90600000000001	75.901	75.898	75.88800000000001	75.89	-1	-1	1	1	-1	1	-1	1	1	-1	1	1	-1	1	1	1	-1	-1	-1	1	-0.002	-0.01	0	0.003	-0.007	0.003	-0.004	0.008	0.006	-0.021	0.013	0.002	-0.001	0.014	0.018	0.011	-0.005	-0.002	-0.011	0.001	-1	-2	-1	1	-1	1	-1	1	1	-3	2	1	-1	2	2	2	-1	-1	-2	1	33.33387	29.84946	30.73089	26.06125	26.28323	30.30797	37.07992	37.98308	37.32946	37.62004	42.72393	47.67405	50.04569	54.69554	55.52719	61.83544	60.91949	61.65832	56.16973	50.87989	40.9079	38.74844	38.74844	40.14875	38.30513	39.40352	38.67866	41.68964	43.51435	38.00593	42.85187	43.51582	43.25135	47.60857	52.61655	55.51294	53.93548	52.98456	49.8978	50.50485	-0.1881	-0.3465	-0.2255	-0.3706	-0.3234	-0.288	-0.519	-0.4424	-0.2475	-0.4608	-0.1794	-0.08645	-0.09279999999999999	0.0372	0.0994	0.3294	0.078	0.154	0.1413	0.1088	5	5	5	4	5	4	5	4	4	5	4	4	4	2	1	1	1	2	3	3	
[2020.11.23 15:29:57 / lib_ea_2.mqh:2416]	-1	2020.11.23 08:30:00	75.863	75.863	75.867	75.85899999999999	75.86199999999999	75.85899999999999	75.867	75.872	75.84999999999999	75.864	75.866	75.86499999999999	75.878	75.895	75.90600000000001	75.901	75.898	75.88800000000001	75.89	75.873	-1	1	1	-1	1	-1	1	1	-1	1	1	-1	1	1	1	-1	-1	-1	1	-1	-0.01	0	0.003	-0.007	0.003	-0.004	0.008	0.006	-0.021	0.013	0.002	-0.001	0.014	0.018	0.011	-0.005	-0.002	-0.011	0.001	-0.017	-2	-1	1	-1	1	-1	1	1	-3	2	1	-1	2	2	2	-1	-1	-2	1	-2	29.84946	30.73089	26.06125	26.28323	30.30797	37.07992	37.98308	37.32946	37.62004	42.72393	47.67405	50.04569	54.69554	55.52719	61.83544	60.91949	61.65832	56.16973	50.87989	50.25456	38.74844	38.74844	40.14875	38.30513	39.40352	38.67866	41.68964	43.51435	38.00593	42.85187	43.51582	43.25135	47.60857	52.61655	55.51294	53.93548	52.98456	49.8978	50.50485	45.56522	-0.3465	-0.2255	-0.3706	-0.3234	-0.288	-0.519	-0.4424	-0.2475	-0.4608	-0.1794	-0.08645	-0.09279999999999999	0.0372	0.0994	0.3294	0.078	0.154	0.1413	0.1088	0	5	5	4	5	4	5	4	4	5	4	4	4	2	1	1	1	2	3	3	4	
[2020.11.23 15:35:00 / lib_ea_2.mqh:2416]	29239338	2020.11.23 08:35:00	75.863	75.867	75.85899999999999	75.86199999999999	75.85899999999999	75.867	75.872	75.84999999999999	75.864	75.866	75.86499999999999	75.878	75.895	75.90600000000001	75.901	75.898	75.88800000000001	75.89	75.873	75.861	1	1	-1	1	-1	1	1	-1	1	1	-1	1	1	1	-1	-1	-1	1	-1	-1	0	0.003	-0.007	0.003	-0.004	0.008	0.006	-0.021	0.013	0.002	-0.001	0.014	0.018	0.011	-0.005	-0.002	-0.011	0.001	-0.017	-0.013	-1	1	-1	1	-1	1	1	-3	2	1	-1	2	2	2	-1	-1	-2	1	-2	-2	30.73089	26.06125	26.28323	30.30797	37.07992	37.98308	37.32946	37.62004	42.72393	47.67405	50.04569	54.69554	55.52719	61.83544	60.91949	61.65832	56.16973	50.87989	50.25456	50.23337	38.74844	40.14875	38.30513	39.40352	38.67866	41.68964	43.51435	38.00593	42.85187	43.51582	43.25135	47.60857	52.61655	55.51294	53.93548	52.98456	49.8978	50.50485	45.56522	42.47822	-0.2255	-0.3706	-0.3234	-0.288	-0.519	-0.4424	-0.2475	-0.4608	-0.1794	-0.08645	-0.09279999999999999	0.0372	0.0994	0.3294	0.078	0.154	0.1413	0.1088	0	-0.0111	5	4	5	4	5	4	4	5	4	4	4	2	1	1	1	2	3	3	4	4	
