[2020.11.26 11:00:08 / lib_ea_2.mqh:2506][lib_ea_2.mqh:2494] op_Post_Take_Position
[lib_ea_2.mqh:2499]
symbol	AUDJPY
period	5
dp	dp_2__All_True
this file	[ea-4_tester-1].(20201126_110008).(tickets-data).log

[2020.11.26 11:00:08 / lib_ea_2.mqh:2694]	ticket-num	curr.datetime	Close.-20	Close.-19	Close.-18	Close.-17	Close.-16	Close.-15	Close.-14	Close.-13	Close.-12	Close.-11	Close.-10	Close.-9	Close.-8	Close.-7	Close.-6	Close.-5	Close.-4	Close.-3	Close.-2	Close.-1	u/d.-20	u/d.-19	u/d.-18	u/d.-17	u/d.-16	u/d.-15	u/d.-14	u/d.-13	u/d.-12	u/d.-11	u/d.-10	u/d.-9	u/d.-8	u/d.-7	u/d.-6	u/d.-5	u/d.-4	u/d.-3	u/d.-2	u/d.-1	width.-20	width.-19	width.-18	width.-17	width.-16	width.-15	width.-14	width.-13	width.-12	width.-11	width.-10	width.-9	width.-8	width.-7	width.-6	width.-5	width.-4	width.-3	width.-2	width.-1	w-level.-20	w-level.-19	w-level.-18	w-level.-17	w-level.-16	w-level.-15	w-level.-14	w-level.-13	w-level.-12	w-level.-11	w-level.-10	w-level.-9	w-level.-8	w-level.-7	w-level.-6	w-level.-5	w-level.-4	w-level.-3	w-level.-2	w-level.-1	MFI.-20	MFI.-19	MFI.-18	MFI.-17	MFI.-16	MFI.-15	MFI.-14	MFI.-13	MFI.-12	MFI.-11	MFI.-10	MFI.-9	MFI.-8	MFI.-7	MFI.-6	MFI.-5	MFI.-4	MFI.-3	MFI.-2	MFI.-1	RSI.-20	RSI.-19	RSI.-18	RSI.-17	RSI.-16	RSI.-15	RSI.-14	RSI.-13	RSI.-12	RSI.-11	RSI.-10	RSI.-9	RSI.-8	RSI.-7	RSI.-6	RSI.-5	RSI.-4	RSI.-3	RSI.-2	RSI.-1	Force.-20	Force.-19	Force.-18	Force.-17	Force.-16	Force.-15	Force.-14	Force.-13	Force.-12	Force.-11	Force.-10	Force.-9	Force.-8	Force.-7	Force.-6	Force.-5	Force.-4	Force.-3	Force.-2	Force.-1	BB-loc.-20	BB-loc.-19	BB-loc.-18	BB-loc.-17	BB-loc.-16	BB-loc.-15	BB-loc.-14	BB-loc.-13	BB-loc.-12	BB-loc.-11	BB-loc.-10	BB-loc.-9	BB-loc.-8	BB-loc.-7	BB-loc.-6	BB-loc.-5	BB-loc.-4	BB-loc.-3	BB-loc.-2	BB-loc.-1	num-up-bars	num-down-bars	up/down-ratio	price-max	BB.loc	prev-N-bar	price-min	BB.loc	prev-N-bar	
[2020.11.26 17:29:52 / lib_ea_2.mqh:3176]	29278871	2020.11.26 10:30:00	76.83	76.819	76.803	76.81399999999999	76.82299999999999	76.83	76.82599999999999	76.84699999999999	76.84999999999999	76.852	76.857	76.878	76.83799999999999	76.803	76.806	76.804	76.803	76.768	76.76000000000001	76.777	1	-1	-1	1	1	1	-1	1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	1	0.001	-0.011	-0.018	0.01	0.008999999999999999	0.008	-0.004	0.02	0.002	0.001	0.004	0.02	-0.039	-0.032	0.002	-0.003	-0.002	-0.034	-0.008	0.017	1	-2	-2	2	1	1	-1	2	1	1	1	2	-4	-4	1	-1	-1	-4	-1	2	67.70685	69.05173000000001	66.75138	70.41023	70.96037	74.74751000000001	78.89387000000001	78.19996	78.04125999999999	77.83756	69.22754999999999	70.75740999999999	60.8102	52.59346	55.70747	50.16825	47.84841	43.23323	39.05728	43.4379	54.13427	51.64319	48.24409	50.59725	52.45885	53.88164	52.92884	57.11927	57.68573	58.07439	59.06388	62.93162	52.90868	46.14021	46.75478	46.38337	46.19025	40.04723	38.80552	42.77447	0.3045	0.2967	0.5544	0.448	0.69235	0.6031	0.48505	0.5586	0.6762	0.6174500000000001	0.8062	0.963	0.1944	-0.9545	-1.28325	-0.6666	-0.2992	-1.2104	-1.23185	-0.7605499999999999	3	3	4	3	3	3	3	2	2	2	2	1	3	5	5	5	5	6	6	5	12	9	1.333	76.878	1	9	76.76000000000001	5	1	
[2020.11.26 17:34:52 / lib_ea_2.mqh:3176]	29278941	2020.11.26 10:35:00	76.819	76.803	76.81399999999999	76.82299999999999	76.83	76.82599999999999	76.84699999999999	76.84999999999999	76.852	76.857	76.878	76.83799999999999	76.803	76.806	76.804	76.803	76.768	76.76000000000001	76.777	76.74299999999999	-1	-1	1	1	1	-1	1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	1	-1	-0.011	-0.018	0.01	0.008999999999999999	0.008	-0.004	0.02	0.002	0.001	0.004	0.02	-0.039	-0.032	0.002	-0.003	-0.002	-0.034	-0.008	0.017	-0.035	-2	-2	2	1	1	-1	2	1	1	1	2	-4	-4	1	-1	-1	-4	-1	2	-4	69.05173000000001	66.75138	70.41023	70.96037	74.74751000000001	78.89387000000001	78.19996	78.04125999999999	77.83756	69.22754999999999	70.75740999999999	60.8102	52.59346	55.70747	50.16825	47.84841	43.23323	39.05728	43.4379	39.31073	51.64319	48.24409	50.59725	52.45885	53.88164	52.92884	57.11927	57.68573	58.07439	59.06388	62.93162	52.90868	46.14021	46.75478	46.38337	46.19025	40.04723	38.80552	42.77447	37.63559	0.2967	0.5544	0.448	0.69235	0.6031	0.48505	0.5586	0.6762	0.6174500000000001	0.8062	0.963	0.1944	-0.9545	-1.28325	-0.6666	-0.2992	-1.2104	-1.23185	-0.7605499999999999	-1.6356	3	4	3	3	3	3	2	2	2	2	1	3	5	5	5	5	6	6	5	6	11	10	1.1	76.878	1	10	76.74299999999999	6	1	
[2020.11.26 17:39:52 / lib_ea_2.mqh:3176]	29278974	2020.11.26 10:40:00	76.803	76.81399999999999	76.82299999999999	76.83	76.82599999999999	76.84699999999999	76.84999999999999	76.852	76.857	76.878	76.83799999999999	76.803	76.806	76.804	76.803	76.768	76.76000000000001	76.777	76.74299999999999	76.751	-1	1	1	1	-1	1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	-0.018	0.01	0.008999999999999999	0.008	-0.004	0.02	0.002	0.001	0.004	0.02	-0.039	-0.032	0.002	-0.003	-0.002	-0.034	-0.008	0.017	-0.035	0.008	-2	2	1	1	-1	2	1	1	1	2	-4	-4	1	-1	-1	-4	-1	2	-4	1	66.75138	70.41023	70.96037	74.74751000000001	78.89387000000001	78.19996	78.04125999999999	77.83756	69.22754999999999	70.75740999999999	60.8102	52.59346	55.70747	50.16825	47.84841	43.23323	39.05728	43.4379	39.31073	38.08392	48.24409	50.59725	52.45885	53.88164	52.92884	57.11927	57.68573	58.07439	59.06388	62.93162	52.90868	46.14021	46.75478	46.38337	46.19025	40.04723	38.80552	42.77447	37.63559	39.43767	0.5544	0.448	0.69235	0.6031	0.48505	0.5586	0.6762	0.6174500000000001	0.8062	0.963	0.1944	-0.9545	-1.28325	-0.6666	-0.2992	-1.2104	-1.23185	-0.7605499999999999	-1.6356	-1.0302	4	3	3	3	3	2	2	2	2	1	3	5	5	5	5	6	6	5	6	5	12	9	1.333	76.878	1	11	76.74299999999999	5	1	
[2020.11.26 17:44:54 / lib_ea_2.mqh:3176]	29279008	2020.11.26 10:45:00	76.81399999999999	76.82299999999999	76.83	76.82599999999999	76.84699999999999	76.84999999999999	76.852	76.857	76.878	76.83799999999999	76.803	76.806	76.804	76.803	76.768	76.76000000000001	76.777	76.74299999999999	76.751	76.742	1	1	1	-1	1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	-1	0.01	0.008999999999999999	0.008	-0.004	0.02	0.002	0.001	0.004	0.02	-0.039	-0.032	0.002	-0.003	-0.002	-0.034	-0.008	0.017	-0.035	0.008	-0.01	2	1	1	-1	2	1	1	1	2	-4	-4	1	-1	-1	-4	-1	2	-4	1	-2	70.41023	70.96037	74.74751000000001	78.89387000000001	78.19996	78.04125999999999	77.83756	69.22754999999999	70.75740999999999	60.8102	52.59346	55.70747	50.16825	47.84841	43.23323	39.05728	43.4379	39.31073	38.08392	38.22259	50.59725	52.45885	53.88164	52.92884	57.11927	57.68573	58.07439	59.06388	62.93162	52.90868	46.14021	46.75478	46.38337	46.19025	40.04723	38.80552	42.77447	37.63559	39.43767	38.1328	0.448	0.69235	0.6031	0.48505	0.5586	0.6762	0.6174500000000001	0.8062	0.963	0.1944	-0.9545	-1.28325	-0.6666	-0.2992	-1.2104	-1.23185	-0.7605499999999999	-1.6356	-1.0302	-0.7442	3	3	3	3	2	2	2	2	1	3	5	5	5	5	6	6	5	6	5	5	12	9	1.333	76.878	1	12	76.742	5	1	
[2020.11.26 17:49:53 / lib_ea_2.mqh:3176]	29279063	2020.11.26 10:50:00	76.82299999999999	76.83	76.82599999999999	76.84699999999999	76.84999999999999	76.852	76.857	76.878	76.83799999999999	76.803	76.806	76.804	76.803	76.768	76.76000000000001	76.777	76.74299999999999	76.751	76.742	76.742	1	1	-1	1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	0.008999999999999999	0.008	-0.004	0.02	0.002	0.001	0.004	0.02	-0.039	-0.032	0.002	-0.003	-0.002	-0.034	-0.008	0.017	-0.035	0.008	-0.01	-0.001	1	1	-1	2	1	1	1	2	-4	-4	1	-1	-1	-4	-1	2	-4	1	-2	-1	70.96037	74.74751000000001	78.89387000000001	78.19996	78.04125999999999	77.83756	69.22754999999999	70.75740999999999	60.8102	52.59346	55.70747	50.16825	47.84841	43.23323	39.05728	43.4379	39.31073	38.08392	38.22259	34.54922	52.45885	53.88164	52.92884	57.11927	57.68573	58.07439	59.06388	62.93162	52.90868	46.14021	46.75478	46.38337	46.19025	40.04723	38.80552	42.77447	37.63559	39.43767	38.1328	38.1328	0.69235	0.6031	0.48505	0.5586	0.6762	0.6174500000000001	0.8062	0.963	0.1944	-0.9545	-1.28325	-0.6666	-0.2992	-1.2104	-1.23185	-0.7605499999999999	-1.6356	-1.0302	-0.7442	-1.0332	3	3	3	2	2	2	2	1	3	5	5	5	5	6	6	5	6	5	5	5	11	10	1.1	76.878	1	13	76.742	5	1	
[2020.11.26 17:54:52 / lib_ea_2.mqh:3176]	29279117	2020.11.26 10:55:00	76.83	76.82599999999999	76.84699999999999	76.84999999999999	76.852	76.857	76.878	76.83799999999999	76.803	76.806	76.804	76.803	76.768	76.76000000000001	76.777	76.74299999999999	76.751	76.742	76.742	76.748	1	-1	1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	1	0.008	-0.004	0.02	0.002	0.001	0.004	0.02	-0.039	-0.032	0.002	-0.003	-0.002	-0.034	-0.008	0.017	-0.035	0.008	-0.01	-0.001	0.008	1	-1	2	1	1	1	2	-4	-4	1	-1	-1	-4	-1	2	-4	1	-2	-1	1	74.74751000000001	78.89387000000001	78.19996	78.04125999999999	77.83756	69.22754999999999	70.75740999999999	60.8102	52.59346	55.70747	50.16825	47.84841	43.23323	39.05728	43.4379	39.31073	38.08392	38.22259	34.54922	35.62353	53.88164	52.92884	57.11927	57.68573	58.07439	59.06388	62.93162	52.90868	46.14021	46.75478	46.38337	46.19025	40.04723	38.80552	42.77447	37.63559	39.43767	38.1328	38.1328	39.60881	0.6031	0.48505	0.5586	0.6762	0.6174500000000001	0.8062	0.963	0.1944	-0.9545	-1.28325	-0.6666	-0.2992	-1.2104	-1.23185	-0.7605499999999999	-1.6356	-1.0302	-0.7442	-1.0332	-1.2075	3	3	2	2	2	2	1	3	5	5	5	5	6	6	5	6	5	5	5	5	11	10	1.1	76.878	1	14	76.73999999999999	5	1	
[2020.11.26 17:59:53 / lib_ea_2.mqh:3176]	29279240	2020.11.26 11:00:00	76.82599999999999	76.84699999999999	76.84999999999999	76.852	76.857	76.878	76.83799999999999	76.803	76.806	76.804	76.803	76.768	76.76000000000001	76.777	76.74299999999999	76.751	76.742	76.742	76.748	76.7	-1	1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	1	-1	-0.004	0.02	0.002	0.001	0.004	0.02	-0.039	-0.032	0.002	-0.003	-0.002	-0.034	-0.008	0.017	-0.035	0.008	-0.01	-0.001	0.008	-0.047	-1	2	1	1	1	2	-4	-4	1	-1	-1	-4	-1	2	-4	1	-2	-1	1	-4	78.89387000000001	78.19996	78.04125999999999	77.83756	69.22754999999999	70.75740999999999	60.8102	52.59346	55.70747	50.16825	47.84841	43.23323	39.05728	43.4379	39.31073	38.08392	38.22259	34.54922	35.62353	31.41741	52.92884	57.11927	57.68573	58.07439	59.06388	62.93162	52.90868	46.14021	46.75478	46.38337	46.19025	40.04723	38.80552	42.77447	37.63559	39.43767	38.1328	38.1328	39.60881	32.98242	0.48505	0.5586	0.6762	0.6174500000000001	0.8062	0.963	0.1944	-0.9545	-1.28325	-0.6666	-0.2992	-1.2104	-1.23185	-0.7605499999999999	-1.6356	-1.0302	-0.7442	-1.0332	-1.2075	-2.7105	3	2	2	2	2	1	3	5	5	5	5	6	6	5	6	5	5	5	5	5	10	11	0.909	76.878	1	15	76.7	5	1	
[2020.11.26 18:04:55 / lib_ea_2.mqh:3176]	29279323	2020.11.26 11:05:00	76.84699999999999	76.84999999999999	76.852	76.857	76.878	76.83799999999999	76.803	76.806	76.804	76.803	76.768	76.76000000000001	76.777	76.74299999999999	76.751	76.742	76.742	76.748	76.7	76.714	1	1	1	1	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	1	-1	1	0.02	0.002	0.001	0.004	0.02	-0.039	-0.032	0.002	-0.003	-0.002	-0.034	-0.008	0.017	-0.035	0.008	-0.01	-0.001	0.008	-0.047	0.012	2	1	1	1	2	-4	-4	1	-1	-1	-4	-1	2	-4	1	-2	-1	1	-4	2	78.19996	78.04125999999999	77.83756	69.22754999999999	70.75740999999999	60.8102	52.59346	55.70747	50.16825	47.84841	43.23323	39.05728	43.4379	39.31073	38.08392	38.22259	34.54922	35.62353	31.41741	29.56892	57.11927	57.68573	58.07439	59.06388	62.93162	52.90868	46.14021	46.75478	46.38337	46.19025	40.04723	38.80552	42.77447	37.63559	39.43767	38.1328	38.1328	39.60881	32.98242	36.25646	0.5586	0.6762	0.6174500000000001	0.8062	0.963	0.1944	-0.9545	-1.28325	-0.6666	-0.2992	-1.2104	-1.23185	-0.7605499999999999	-1.6356	-1.0302	-0.7442	-1.0332	-1.2075	-2.7105	-2.1112	2	2	2	2	1	3	5	5	5	5	6	6	5	6	5	5	5	5	5	5	11	10	1.1	76.878	1	16	76.7	5	2	
[2020.11.26 18:09:53 / lib_ea_2.mqh:3176]	29279357	2020.11.26 11:10:00	76.84999999999999	76.852	76.857	76.878	76.83799999999999	76.803	76.806	76.804	76.803	76.768	76.76000000000001	76.777	76.74299999999999	76.751	76.742	76.742	76.748	76.7	76.714	76.76300000000001	1	1	1	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	1	-1	1	1	0.002	0.001	0.004	0.02	-0.039	-0.032	0.002	-0.003	-0.002	-0.034	-0.008	0.017	-0.035	0.008	-0.01	-0.001	0.008	-0.047	0.012	0.047	1	1	1	2	-4	-4	1	-1	-1	-4	-1	2	-4	1	-2	-1	1	-4	2	4	78.04125999999999	77.83756	69.22754999999999	70.75740999999999	60.8102	52.59346	55.70747	50.16825	47.84841	43.23323	39.05728	43.4379	39.31073	38.08392	38.22259	34.54922	35.62353	31.41741	29.56892	31.39894	57.68573	58.07439	59.06388	62.93162	52.90868	46.14021	46.75478	46.38337	46.19025	40.04723	38.80552	42.77447	37.63559	39.43767	38.1328	38.1328	39.60881	32.98242	36.25646	45.97945	0.6762	0.6174500000000001	0.8062	0.963	0.1944	-0.9545	-1.28325	-0.6666	-0.2992	-1.2104	-1.23185	-0.7605499999999999	-1.6356	-1.0302	-0.7442	-1.0332	-1.2075	-2.7105	-2.1112	-1.2768	2	2	2	1	3	5	5	5	5	6	6	5	6	5	5	5	5	5	5	4	11	10	1.1	76.878	1	17	76.7	5	3	
[2020.11.26 18:14:53 / lib_ea_2.mqh:3176]	29279397	2020.11.26 11:15:00	76.852	76.857	76.878	76.83799999999999	76.803	76.806	76.804	76.803	76.768	76.76000000000001	76.777	76.74299999999999	76.751	76.742	76.742	76.748	76.7	76.714	76.76300000000001	76.783	1	1	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	1	-1	1	1	1	0.001	0.004	0.02	-0.039	-0.032	0.002	-0.003	-0.002	-0.034	-0.008	0.017	-0.035	0.008	-0.01	-0.001	0.008	-0.047	0.012	0.047	0.019	1	1	2	-4	-4	1	-1	-1	-4	-1	2	-4	1	-2	-1	1	-4	2	4	2	77.83756	69.22754999999999	70.75740999999999	60.8102	52.59346	55.70747	50.16825	47.84841	43.23323	39.05728	43.4379	39.31073	38.08392	38.22259	34.54922	35.62353	31.41741	29.56892	31.39894	32.37496	58.07439	59.06388	62.93162	52.90868	46.14021	46.75478	46.38337	46.19025	40.04723	38.80552	42.77447	37.63559	39.43767	38.1328	38.1328	39.60881	32.98242	36.25646	45.97945	49.30195	0.6174500000000001	0.8062	0.963	0.1944	-0.9545	-1.28325	-0.6666	-0.2992	-1.2104	-1.23185	-0.7605499999999999	-1.6356	-1.0302	-0.7442	-1.0332	-1.2075	-2.7105	-2.1112	-1.2768	-0.8576	2	2	1	3	5	5	5	5	6	6	5	6	5	5	5	5	5	5	4	3	11	10	1.1	76.878	1	18	76.7	5	4	
[2020.11.26 18:19:52 / lib_ea_2.mqh:3176]	29279437	2020.11.26 11:20:00	76.857	76.878	76.83799999999999	76.803	76.806	76.804	76.803	76.768	76.76000000000001	76.777	76.74299999999999	76.751	76.742	76.742	76.748	76.7	76.714	76.76300000000001	76.783	76.78	1	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	1	-1	1	1	1	-1	0.004	0.02	-0.039	-0.032	0.002	-0.003	-0.002	-0.034	-0.008	0.017	-0.035	0.008	-0.01	-0.001	0.008	-0.047	0.012	0.047	0.019	-0.004	1	2	-4	-4	1	-1	-1	-4	-1	2	-4	1	-2	-1	1	-4	2	4	2	-1	69.22754999999999	70.75740999999999	60.8102	52.59346	55.70747	50.16825	47.84841	43.23323	39.05728	43.4379	39.31073	38.08392	38.22259	34.54922	35.62353	31.41741	29.56892	31.39894	32.37496	33.34257	59.06388	62.93162	52.90868	46.14021	46.75478	46.38337	46.19025	40.04723	38.80552	42.77447	37.63559	39.43767	38.1328	38.1328	39.60881	32.98242	36.25646	45.97945	49.30195	48.82777	0.8062	0.963	0.1944	-0.9545	-1.28325	-0.6666	-0.2992	-1.2104	-1.23185	-0.7605499999999999	-1.6356	-1.0302	-0.7442	-1.0332	-1.2075	-2.7105	-2.1112	-1.2768	-0.8576	-1.188	2	1	3	5	5	5	5	6	6	5	6	5	5	5	5	5	5	4	3	3	10	11	0.909	76.878	1	19	76.7	5	5	
[2020.11.26 18:24:52 / lib_ea_2.mqh:3176]	29279476	2020.11.26 11:25:00	76.878	76.83799999999999	76.803	76.806	76.804	76.803	76.768	76.76000000000001	76.777	76.74299999999999	76.751	76.742	76.742	76.748	76.7	76.714	76.76300000000001	76.783	76.78	76.779	1	-1	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	1	-1	1	1	1	-1	-1	0.02	-0.039	-0.032	0.002	-0.003	-0.002	-0.034	-0.008	0.017	-0.035	0.008	-0.01	-0.001	0.008	-0.047	0.012	0.047	0.019	-0.004	-0.002	2	-4	-4	1	-1	-1	-4	-1	2	-4	1	-2	-1	1	-4	2	4	2	-1	-1	70.75740999999999	60.8102	52.59346	55.70747	50.16825	47.84841	43.23323	39.05728	43.4379	39.31073	38.08392	38.22259	34.54922	35.62353	31.41741	29.56892	31.39894	32.37496	33.34257	37.32432	62.93162	52.90868	46.14021	46.75478	46.38337	46.19025	40.04723	38.80552	42.77447	37.63559	39.43767	38.1328	38.1328	39.60881	32.98242	36.25646	45.97945	49.30195	48.82777	48.66355	0.963	0.1944	-0.9545	-1.28325	-0.6666	-0.2992	-1.2104	-1.23185	-0.7605499999999999	-1.6356	-1.0302	-0.7442	-1.0332	-1.2075	-2.7105	-2.1112	-1.2768	-0.8576	-1.188	-1.0296	1	3	5	5	5	5	6	6	5	6	5	5	5	5	5	5	4	3	3	3	9	12	0.75	76.878	1	20	76.7	5	6	
[2020.11.26 18:29:52 / lib_ea_2.mqh:3176]	29279508	2020.11.26 11:30:00	76.83799999999999	76.803	76.806	76.804	76.803	76.768	76.76000000000001	76.777	76.74299999999999	76.751	76.742	76.742	76.748	76.7	76.714	76.76300000000001	76.783	76.78	76.779	76.76300000000001	-1	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	1	-1	1	1	1	-1	-1	-1	-0.039	-0.032	0.002	-0.003	-0.002	-0.034	-0.008	0.017	-0.035	0.008	-0.01	-0.001	0.008	-0.047	0.012	0.047	0.019	-0.004	-0.002	-0.015	-4	-4	1	-1	-1	-4	-1	2	-4	1	-2	-1	1	-4	2	4	2	-1	-1	-2	60.8102	52.59346	55.70747	50.16825	47.84841	43.23323	39.05728	43.4379	39.31073	38.08392	38.22259	34.54922	35.62353	31.41741	29.56892	31.39894	32.37496	33.34257	37.32432	33.07441	52.90868	46.14021	46.75478	46.38337	46.19025	40.04723	38.80552	42.77447	37.63559	39.43767	38.1328	38.1328	39.60881	32.98242	36.25646	45.97945	49.30195	48.82777	48.66355	46.05475	0.1944	-0.9545	-1.28325	-0.6666	-0.2992	-1.2104	-1.23185	-0.7605499999999999	-1.6356	-1.0302	-0.7442	-1.0332	-1.2075	-2.7105	-2.1112	-1.2768	-0.8576	-1.188	-1.0296	-1.24775	3	5	5	5	5	6	6	5	6	5	5	5	5	5	5	4	3	3	3	4	8	13	0.615	76.877	3	20	76.7	5	7	
[2020.11.26 18:34:52 / lib_ea_2.mqh:3176]	29279533	2020.11.26 11:35:00	76.803	76.806	76.804	76.803	76.768	76.76000000000001	76.777	76.74299999999999	76.751	76.742	76.742	76.748	76.7	76.714	76.76300000000001	76.783	76.78	76.779	76.76300000000001	76.77	-1	1	-1	-1	-1	-1	1	-1	1	-1	-1	1	-1	1	1	1	-1	-1	-1	1	-0.032	0.002	-0.003	-0.002	-0.034	-0.008	0.017	-0.035	0.008	-0.01	-0.001	0.008	-0.047	0.012	0.047	0.019	-0.004	-0.002	-0.015	0.008	-4	1	-1	-1	-4	-1	2	-4	1	-2	-1	1	-4	2	4	2	-1	-1	-2	1	52.59346	55.70747	50.16825	47.84841	43.23323	39.05728	43.4379	39.31073	38.08392	38.22259	34.54922	35.62353	31.41741	29.56892	31.39894	32.37496	33.34257	37.32432	33.07441	37.05768	46.14021	46.75478	46.38337	46.19025	40.04723	38.80552	42.77447	37.63559	39.43767	38.1328	38.1328	39.60881	32.98242	36.25646	45.97945	49.30195	48.82777	48.66355	46.05475	47.35448	-0.9545	-1.28325	-0.6666	-0.2992	-1.2104	-1.23185	-0.7605499999999999	-1.6356	-1.0302	-0.7442	-1.0332	-1.2075	-2.7105	-2.1112	-1.2768	-0.8576	-1.188	-1.0296	-1.24775	-0.5644	5	5	5	5	6	6	5	6	5	5	5	5	5	5	4	3	3	3	4	3	9	12	0.75	76.83499999999999	5	20	76.7	5	8	
[2020.11.26 18:39:52 / lib_ea_2.mqh:3176]	29279567	2020.11.26 11:40:00	76.806	76.804	76.803	76.768	76.76000000000001	76.777	76.74299999999999	76.751	76.742	76.742	76.748	76.7	76.714	76.76300000000001	76.783	76.78	76.779	76.76300000000001	76.77	76.762	1	-1	-1	-1	-1	1	-1	1	-1	-1	1	-1	1	1	1	-1	-1	-1	1	-1	0.002	-0.003	-0.002	-0.034	-0.008	0.017	-0.035	0.008	-0.01	-0.001	0.008	-0.047	0.012	0.047	0.019	-0.004	-0.002	-0.015	0.008	-0.008999999999999999	1	-1	-1	-4	-1	2	-4	1	-2	-1	1	-4	2	4	2	-1	-1	-2	1	-1	55.70747	50.16825	47.84841	43.23323	39.05728	43.4379	39.31073	38.08392	38.22259	34.54922	35.62353	31.41741	29.56892	31.39894	32.37496	33.34257	37.32432	33.07441	37.05768	38.44512	46.75478	46.38337	46.19025	40.04723	38.80552	42.77447	37.63559	39.43767	38.1328	38.1328	39.60881	32.98242	36.25646	45.97945	49.30195	48.82777	48.66355	46.05475	47.35448	46.02059	-1.28325	-0.6666	-0.2992	-1.2104	-1.23185	-0.7605499999999999	-1.6356	-1.0302	-0.7442	-1.0332	-1.2075	-2.7105	-2.1112	-1.2768	-0.8576	-1.188	-1.0296	-1.24775	-0.5644	-0.37925	5	5	5	6	6	5	6	5	5	5	5	5	5	4	3	3	3	4	3	4	9	12	0.75	76.807	5	19	76.7	5	9	
[2020.11.26 18:44:52 / lib_ea_2.mqh:3176]	29279622	2020.11.26 11:45:00	76.804	76.803	76.768	76.76000000000001	76.777	76.74299999999999	76.751	76.742	76.742	76.748	76.7	76.714	76.76300000000001	76.783	76.78	76.779	76.76300000000001	76.77	76.762	76.742	-1	-1	-1	-1	1	-1	1	-1	-1	1	-1	1	1	1	-1	-1	-1	1	-1	-1	-0.003	-0.002	-0.034	-0.008	0.017	-0.035	0.008	-0.01	-0.001	0.008	-0.047	0.012	0.047	0.019	-0.004	-0.002	-0.015	0.008	-0.008999999999999999	-0.019	-1	-1	-4	-1	2	-4	1	-2	-1	1	-4	2	4	2	-1	-1	-2	1	-1	-2	50.16825	47.84841	43.23323	39.05728	43.4379	39.31073	38.08392	38.22259	34.54922	35.62353	31.41741	29.56892	31.39894	32.37496	33.34257	37.32432	33.07441	37.05768	38.44512	32.54366	46.38337	46.19025	40.04723	38.80552	42.77447	37.63559	39.43767	38.1328	38.1328	39.60881	32.98242	36.25646	45.97945	49.30195	48.82777	48.66355	46.05475	47.35448	46.02059	42.84466	-0.6666	-0.2992	-1.2104	-1.23185	-0.7605499999999999	-1.6356	-1.0302	-0.7442	-1.0332	-1.2075	-2.7105	-2.1112	-1.2768	-0.8576	-1.188	-1.0296	-1.24775	-0.5644	-0.37925	-0.6816	5	5	6	6	5	6	5	5	5	5	5	5	4	3	3	3	4	3	4	4	8	13	0.615	76.807	5	20	76.7	5	10	
[2020.11.26 18:49:56 / lib_ea_2.mqh:3176]	29279690	2020.11.26 11:50:00	76.803	76.768	76.76000000000001	76.777	76.74299999999999	76.751	76.742	76.742	76.748	76.7	76.714	76.76300000000001	76.783	76.78	76.779	76.76300000000001	76.77	76.762	76.742	76.738	-1	-1	-1	1	-1	1	-1	-1	1	-1	1	1	1	-1	-1	-1	1	-1	-1	-1	-0.002	-0.034	-0.008	0.017	-0.035	0.008	-0.01	-0.001	0.008	-0.047	0.012	0.047	0.019	-0.004	-0.002	-0.015	0.008	-0.008999999999999999	-0.019	-0.004	-1	-4	-1	2	-4	1	-2	-1	1	-4	2	4	2	-1	-1	-2	1	-1	-2	-1	47.84841	43.23323	39.05728	43.4379	39.31073	38.08392	38.22259	34.54922	35.62353	31.41741	29.56892	31.39894	32.37496	33.34257	37.32432	33.07441	37.05768	38.44512	32.54366	32.5944	46.19025	40.04723	38.80552	42.77447	37.63559	39.43767	38.1328	38.1328	39.60881	32.98242	36.25646	45.97945	49.30195	48.82777	48.66355	46.05475	47.35448	46.02059	42.84466	42.2311	-0.2992	-1.2104	-1.23185	-0.7605499999999999	-1.6356	-1.0302	-0.7442	-1.0332	-1.2075	-2.7105	-2.1112	-1.2768	-0.8576	-1.188	-1.0296	-1.24775	-0.5644	-0.37925	-0.6816	-0.9702	5	6	6	5	6	5	5	5	5	5	5	4	3	3	3	4	3	4	4	4	8	13	0.615	76.80500000000001	5	20	76.7	5	11	
