[2020.11.25 10:49:50 / lib_ea_2.mqh:1962][lib_ea_2.mqh:1950] op_Post_Take_Position
[lib_ea_2.mqh:1955]
symbol	AUDJPY
period	5
dp	dp_2__All_True
this file	[ea-4_tester-1].(20201125_104950).(tickets-data).log

[2020.11.25 10:49:50 / lib_ea_2.mqh:2111]	ticket-num	curr.datetime	Close.-20	Close.-19	Close.-18	Close.-17	Close.-16	Close.-15	Close.-14	Close.-13	Close.-12	Close.-11	Close.-10	Close.-9	Close.-8	Close.-7	Close.-6	Close.-5	Close.-4	Close.-3	Close.-2	Close.-1	u/d.-20	u/d.-19	u/d.-18	u/d.-17	u/d.-16	u/d.-15	u/d.-14	u/d.-13	u/d.-12	u/d.-11	u/d.-10	u/d.-9	u/d.-8	u/d.-7	u/d.-6	u/d.-5	u/d.-4	u/d.-3	u/d.-2	u/d.-1	width.-20	width.-19	width.-18	width.-17	width.-16	width.-15	width.-14	width.-13	width.-12	width.-11	width.-10	width.-9	width.-8	width.-7	width.-6	width.-5	width.-4	width.-3	width.-2	width.-1	w-level.-20	w-level.-19	w-level.-18	w-level.-17	w-level.-16	w-level.-15	w-level.-14	w-level.-13	w-level.-12	w-level.-11	w-level.-10	w-level.-9	w-level.-8	w-level.-7	w-level.-6	w-level.-5	w-level.-4	w-level.-3	w-level.-2	w-level.-1	MFI.-20	MFI.-19	MFI.-18	MFI.-17	MFI.-16	MFI.-15	MFI.-14	MFI.-13	MFI.-12	MFI.-11	MFI.-10	MFI.-9	MFI.-8	MFI.-7	MFI.-6	MFI.-5	MFI.-4	MFI.-3	MFI.-2	MFI.-1	RSI.-20	RSI.-19	RSI.-18	RSI.-17	RSI.-16	RSI.-15	RSI.-14	RSI.-13	RSI.-12	RSI.-11	RSI.-10	RSI.-9	RSI.-8	RSI.-7	RSI.-6	RSI.-5	RSI.-4	RSI.-3	RSI.-2	RSI.-1	Force.-20	Force.-19	Force.-18	Force.-17	Force.-16	Force.-15	Force.-14	Force.-13	Force.-12	Force.-11	Force.-10	Force.-9	Force.-8	Force.-7	Force.-6	Force.-5	Force.-4	Force.-3	Force.-2	Force.-1	BB-loc.-20	BB-loc.-19	BB-loc.-18	BB-loc.-17	BB-loc.-16	BB-loc.-15	BB-loc.-14	BB-loc.-13	BB-loc.-12	BB-loc.-11	BB-loc.-10	BB-loc.-9	BB-loc.-8	BB-loc.-7	BB-loc.-6	BB-loc.-5	BB-loc.-4	BB-loc.-3	BB-loc.-2	BB-loc.-1	
[2020.11.25 14:29:53 / lib_ea_2.mqh:2416]	29264696	2020.11.25 07:30:00	76.88200000000001	76.877	76.874	76.88200000000001	76.867	76.85899999999999	76.86499999999999	76.85599999999999	76.861	76.871	76.861	76.84999999999999	76.846	76.825	76.851	76.83799999999999	76.818	76.79600000000001	76.791	76.77500000000001	1	-1	-1	1	-1	-1	1	-1	1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	0.017	-0.005	-0.004	0.007	-0.017	-0.01	0.006	-0.007	0.006	0.01	-0.012	-0.012	-0.002	-0.021	0.027	-0.013	-0.021	-0.02	-0.004	-0.014	2	-1	-1	1	-2	-2	1	-1	1	2	-2	-2	-1	-3	3	-2	-3	-3	-1	-2	48.49527	49.0037	49.47789	52.71269	48.39428	42.72913	47.12983	47.18644	45.83596	44.53011	39.22596	39.54508	40.90813	41.13626	42.82253	38.61622	33.13417	34.0432	35.78302	28.25542	45.43916	44.65281	44.17004	45.81448	43.29744	42.00195	43.34034	41.81669	42.98877	45.30824	43.44756	41.47536	40.76702	37.25122	43.59127	41.39021	38.26156	35.18225	34.51766	32.45271	-0.702	-0.5589	-0.6076	-0.1064	-0.4559	-0.4158	-0.2652	-0.32045	-0.2172	-0.2646	-0.55	-0.3674	-0.36025	-0.4128	-0.59385	-0.6157	-0.7722	-0.9618	-1.03635	-1.246	4	4	4	4	5	5	5	5	5	4	4	5	5	6	4	5	6	6	6	6	
[2020.11.25 14:34:53 / lib_ea_2.mqh:2416]	29264741	2020.11.25 07:35:00	76.877	76.874	76.88200000000001	76.867	76.85899999999999	76.86499999999999	76.85599999999999	76.861	76.871	76.861	76.84999999999999	76.846	76.825	76.851	76.83799999999999	76.818	76.79600000000001	76.791	76.77500000000001	76.77800000000001	-1	-1	1	-1	-1	1	-1	1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-0.005	-0.004	0.007	-0.017	-0.01	0.006	-0.007	0.006	0.01	-0.012	-0.012	-0.002	-0.021	0.027	-0.013	-0.021	-0.02	-0.004	-0.014	0.003	-1	-1	1	-2	-2	1	-1	1	2	-2	-2	-1	-3	3	-2	-3	-3	-1	-2	1	49.0037	49.47789	52.71269	48.39428	42.72913	47.12983	47.18644	45.83596	44.53011	39.22596	39.54508	40.90813	41.13626	42.82253	38.61622	33.13417	34.0432	35.78302	28.25542	22.98095	44.65281	44.17004	45.81448	43.29744	42.00195	43.34034	41.81669	42.98877	45.30824	43.44756	41.47536	40.76702	37.25122	43.59127	41.39021	38.26156	35.18225	34.51766	32.45271	33.24094	-0.5589	-0.6076	-0.1064	-0.4559	-0.4158	-0.2652	-0.32045	-0.2172	-0.2646	-0.55	-0.3674	-0.36025	-0.4128	-0.59385	-0.6157	-0.7722	-0.9618	-1.03635	-1.246	-1.3052	4	4	4	5	5	5	5	5	4	4	5	5	6	4	5	6	6	6	6	5	
[2020.11.25 14:39:53 / lib_ea_2.mqh:2416]	29264770	2020.11.25 07:40:00	76.874	76.88200000000001	76.867	76.85899999999999	76.86499999999999	76.85599999999999	76.861	76.871	76.861	76.84999999999999	76.846	76.825	76.851	76.83799999999999	76.818	76.79600000000001	76.791	76.77500000000001	76.77800000000001	76.75700000000001	-1	1	-1	-1	1	-1	1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-0.004	0.007	-0.017	-0.01	0.006	-0.007	0.006	0.01	-0.012	-0.012	-0.002	-0.021	0.027	-0.013	-0.021	-0.02	-0.004	-0.014	0.003	-0.023	-1	1	-2	-2	1	-1	1	2	-2	-2	-1	-3	3	-2	-3	-3	-1	-2	1	-3	49.47789	52.71269	48.39428	42.72913	47.12983	47.18644	45.83596	44.53011	39.22596	39.54508	40.90813	41.13626	42.82253	38.61622	33.13417	34.0432	35.78302	28.25542	22.98095	23.15021	44.17004	45.81448	43.29744	42.00195	43.34034	41.81669	42.98877	45.30824	43.44756	41.47536	40.76702	37.25122	43.59127	41.39021	38.26156	35.18225	34.51766	32.45271	33.24094	30.60903	-0.6076	-0.1064	-0.4559	-0.4158	-0.2652	-0.32045	-0.2172	-0.2646	-0.55	-0.3674	-0.36025	-0.4128	-0.59385	-0.6157	-0.7722	-0.9618	-1.03635	-1.246	-1.3052	-1.272	4	4	5	5	5	5	5	4	4	5	5	6	4	5	6	6	6	6	5	6	
[2020.11.25 14:44:53 / lib_ea_2.mqh:2416]	29264800	2020.11.25 07:45:00	76.88200000000001	76.867	76.85899999999999	76.86499999999999	76.85599999999999	76.861	76.871	76.861	76.84999999999999	76.846	76.825	76.851	76.83799999999999	76.818	76.79600000000001	76.791	76.77500000000001	76.77800000000001	76.75700000000001	76.73699999999999	1	-1	-1	1	-1	1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	0.007	-0.017	-0.01	0.006	-0.007	0.006	0.01	-0.012	-0.012	-0.002	-0.021	0.027	-0.013	-0.021	-0.02	-0.004	-0.014	0.003	-0.023	-0.021	1	-2	-2	1	-1	1	2	-2	-2	-1	-3	3	-2	-3	-3	-1	-2	1	-3	-3	52.71269	48.39428	42.72913	47.12983	47.18644	45.83596	44.53011	39.22596	39.54508	40.90813	41.13626	42.82253	38.61622	33.13417	34.0432	35.78302	28.25542	22.98095	23.15021	23.1906	45.81448	43.29744	42.00195	43.34034	41.81669	42.98877	45.30824	43.44756	41.47536	40.76702	37.25122	43.59127	41.39021	38.26156	35.18225	34.51766	32.45271	33.24094	30.60903	28.3581	-0.1064	-0.4559	-0.4158	-0.2652	-0.32045	-0.2172	-0.2646	-0.55	-0.3674	-0.36025	-0.4128	-0.59385	-0.6157	-0.7722	-0.9618	-1.03635	-1.246	-1.3052	-1.272	-1.65085	4	5	5	5	5	5	4	4	5	5	6	4	5	6	6	6	6	5	6	6	
[2020.11.25 14:49:53 / lib_ea_2.mqh:2416]	29264870	2020.11.25 07:50:00	76.867	76.85899999999999	76.86499999999999	76.85599999999999	76.861	76.871	76.861	76.84999999999999	76.846	76.825	76.851	76.83799999999999	76.818	76.79600000000001	76.791	76.77500000000001	76.77800000000001	76.75700000000001	76.73699999999999	76.718	-1	-1	1	-1	1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-0.017	-0.01	0.006	-0.007	0.006	0.01	-0.012	-0.012	-0.002	-0.021	0.027	-0.013	-0.021	-0.02	-0.004	-0.014	0.003	-0.023	-0.021	-0.019	-2	-2	1	-1	1	2	-2	-2	-1	-3	3	-2	-3	-3	-1	-2	1	-3	-3	-2	48.39428	42.72913	47.12983	47.18644	45.83596	44.53011	39.22596	39.54508	40.90813	41.13626	42.82253	38.61622	33.13417	34.0432	35.78302	28.25542	22.98095	23.15021	23.1906	18.95757	43.29744	42.00195	43.34034	41.81669	42.98877	45.30824	43.44756	41.47536	40.76702	37.25122	43.59127	41.39021	38.26156	35.18225	34.51766	32.45271	33.24094	30.60903	28.3581	26.41555	-0.4559	-0.4158	-0.2652	-0.32045	-0.2172	-0.2646	-0.55	-0.3674	-0.36025	-0.4128	-0.59385	-0.6157	-0.7722	-0.9618	-1.03635	-1.246	-1.3052	-1.272	-1.65085	-2.4436	5	5	5	5	5	4	4	5	5	6	4	5	6	6	6	6	5	6	6	6	
[2020.11.25 14:54:53 / lib_ea_2.mqh:2416]	29264915	2020.11.25 07:55:00	76.85899999999999	76.86499999999999	76.85599999999999	76.861	76.871	76.861	76.84999999999999	76.846	76.825	76.851	76.83799999999999	76.818	76.79600000000001	76.791	76.77500000000001	76.77800000000001	76.75700000000001	76.73699999999999	76.718	76.663	-1	1	-1	1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-0.01	0.006	-0.007	0.006	0.01	-0.012	-0.012	-0.002	-0.021	0.027	-0.013	-0.021	-0.02	-0.004	-0.014	0.003	-0.023	-0.021	-0.019	-0.056	-2	1	-1	1	2	-2	-2	-1	-3	3	-2	-3	-3	-1	-2	1	-3	-3	-2	-4	42.72913	47.12983	47.18644	45.83596	44.53011	39.22596	39.54508	40.90813	41.13626	42.82253	38.61622	33.13417	34.0432	35.78302	28.25542	22.98095	23.15021	23.1906	18.95757	18.28619	42.00195	43.34034	41.81669	42.98877	45.30824	43.44756	41.47536	40.76702	37.25122	43.59127	41.39021	38.26156	35.18225	34.51766	32.45271	33.24094	30.60903	28.3581	26.41555	21.854	-0.4158	-0.2652	-0.32045	-0.2172	-0.2646	-0.55	-0.3674	-0.36025	-0.4128	-0.59385	-0.6157	-0.7722	-0.9618	-1.03635	-1.246	-1.3052	-1.272	-1.65085	-2.4436	-3.6312	5	5	5	5	4	4	5	5	6	4	5	6	6	6	6	5	6	6	6	6	
[2020.11.25 14:59:53 / lib_ea_2.mqh:2416]	29264966	2020.11.25 08:00:00	76.86499999999999	76.85599999999999	76.861	76.871	76.861	76.84999999999999	76.846	76.825	76.851	76.83799999999999	76.818	76.79600000000001	76.791	76.77500000000001	76.77800000000001	76.75700000000001	76.73699999999999	76.718	76.663	76.645	1	-1	1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	0.006	-0.007	0.006	0.01	-0.012	-0.012	-0.002	-0.021	0.027	-0.013	-0.021	-0.02	-0.004	-0.014	0.003	-0.023	-0.021	-0.019	-0.056	-0.019	1	-1	1	2	-2	-2	-1	-3	3	-2	-3	-3	-1	-2	1	-3	-3	-2	-4	-2	47.12983	47.18644	45.83596	44.53011	39.22596	39.54508	40.90813	41.13626	42.82253	38.61622	33.13417	34.0432	35.78302	28.25542	22.98095	23.15021	23.1906	18.95757	18.28619	17.2874	43.34034	41.81669	42.98877	45.30824	43.44756	41.47536	40.76702	37.25122	43.59127	41.39021	38.26156	35.18225	34.51766	32.45271	33.24094	30.60903	28.3581	26.41555	21.854	20.62692	-0.2652	-0.32045	-0.2172	-0.2646	-0.55	-0.3674	-0.36025	-0.4128	-0.59385	-0.6157	-0.7722	-0.9618	-1.03635	-1.246	-1.3052	-1.272	-1.65085	-2.4436	-3.6312	-4.4726	5	5	5	4	4	5	5	6	4	5	6	6	6	6	5	6	6	6	6	6	
[2020.11.25 15:04:54 / lib_ea_2.mqh:2416]	29265140	2020.11.25 08:05:00	76.85599999999999	76.861	76.871	76.861	76.84999999999999	76.846	76.825	76.851	76.83799999999999	76.818	76.79600000000001	76.791	76.77500000000001	76.77800000000001	76.75700000000001	76.73699999999999	76.718	76.663	76.645	76.694	-1	1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-0.007	0.006	0.01	-0.012	-0.012	-0.002	-0.021	0.027	-0.013	-0.021	-0.02	-0.004	-0.014	0.003	-0.023	-0.021	-0.019	-0.056	-0.019	0.049	-1	1	2	-2	-2	-1	-3	3	-2	-3	-3	-1	-2	1	-3	-3	-2	-4	-2	4	47.18644	45.83596	44.53011	39.22596	39.54508	40.90813	41.13626	42.82253	38.61622	33.13417	34.0432	35.78302	28.25542	22.98095	23.15021	23.1906	18.95757	18.28619	17.2874	20.39892	41.81669	42.98877	45.30824	43.44756	41.47536	40.76702	37.25122	43.59127	41.39021	38.26156	35.18225	34.51766	32.45271	33.24094	30.60903	28.3581	26.41555	21.854	20.62692	31.62767	-0.32045	-0.2172	-0.2646	-0.55	-0.3674	-0.36025	-0.4128	-0.59385	-0.6157	-0.7722	-0.9618	-1.03635	-1.246	-1.3052	-1.272	-1.65085	-2.4436	-3.6312	-4.4726	-3.36015	5	5	4	4	5	5	6	4	5	6	6	6	6	5	6	6	6	6	6	5	
[2020.11.25 15:09:54 / lib_ea_2.mqh:2416]	29265189	2020.11.25 08:10:00	76.861	76.871	76.861	76.84999999999999	76.846	76.825	76.851	76.83799999999999	76.818	76.79600000000001	76.791	76.77500000000001	76.77800000000001	76.75700000000001	76.73699999999999	76.718	76.663	76.645	76.694	76.649	1	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	0.006	0.01	-0.012	-0.012	-0.002	-0.021	0.027	-0.013	-0.021	-0.02	-0.004	-0.014	0.003	-0.023	-0.021	-0.019	-0.056	-0.019	0.049	-0.05	1	2	-2	-2	-1	-3	3	-2	-3	-3	-1	-2	1	-3	-3	-2	-4	-2	4	-4	45.83596	44.53011	39.22596	39.54508	40.90813	41.13626	42.82253	38.61622	33.13417	34.0432	35.78302	28.25542	22.98095	23.15021	23.1906	18.95757	18.28619	17.2874	20.39892	20.25969	42.98877	45.30824	43.44756	41.47536	40.76702	37.25122	43.59127	41.39021	38.26156	35.18225	34.51766	32.45271	33.24094	30.60903	28.3581	26.41555	21.854	20.62692	31.62767	27.89084	-0.2172	-0.2646	-0.55	-0.3674	-0.36025	-0.4128	-0.59385	-0.6157	-0.7722	-0.9618	-1.03635	-1.246	-1.3052	-1.272	-1.65085	-2.4436	-3.6312	-4.4726	-3.36015	-2.6496	5	4	4	5	5	6	4	5	6	6	6	6	5	6	6	6	6	6	5	5	
[2020.11.25 15:14:53 / lib_ea_2.mqh:2416]	29265212	2020.11.25 08:15:00	76.871	76.861	76.84999999999999	76.846	76.825	76.851	76.83799999999999	76.818	76.79600000000001	76.791	76.77500000000001	76.77800000000001	76.75700000000001	76.73699999999999	76.718	76.663	76.645	76.694	76.649	76.652	1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	1	0.01	-0.012	-0.012	-0.002	-0.021	0.027	-0.013	-0.021	-0.02	-0.004	-0.014	0.003	-0.023	-0.021	-0.019	-0.056	-0.019	0.049	-0.05	0.004	2	-2	-2	-1	-3	3	-2	-3	-3	-1	-2	1	-3	-3	-2	-4	-2	4	-4	1	44.53011	39.22596	39.54508	40.90813	41.13626	42.82253	38.61622	33.13417	34.0432	35.78302	28.25542	22.98095	23.15021	23.1906	18.95757	18.28619	17.2874	20.39892	20.25969	16.56803	45.30824	43.44756	41.47536	40.76702	37.25122	43.59127	41.39021	38.26156	35.18225	34.51766	32.45271	33.24094	30.60903	28.3581	26.41555	21.854	20.62692	31.62767	27.89084	28.4838	-0.2646	-0.55	-0.3674	-0.36025	-0.4128	-0.59385	-0.6157	-0.7722	-0.9618	-1.03635	-1.246	-1.3052	-1.272	-1.65085	-2.4436	-3.6312	-4.4726	-3.36015	-2.6496	-2.20495	4	4	5	5	6	4	5	6	6	6	6	5	6	6	6	6	6	5	5	5	
[2020.11.25 15:19:54 / lib_ea_2.mqh:2416]	29265269	2020.11.25 08:20:00	76.861	76.84999999999999	76.846	76.825	76.851	76.83799999999999	76.818	76.79600000000001	76.791	76.77500000000001	76.77800000000001	76.75700000000001	76.73699999999999	76.718	76.663	76.645	76.694	76.649	76.652	76.649	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	1	-1	-0.012	-0.012	-0.002	-0.021	0.027	-0.013	-0.021	-0.02	-0.004	-0.014	0.003	-0.023	-0.021	-0.019	-0.056	-0.019	0.049	-0.05	0.004	-0.007	-2	-2	-1	-3	3	-2	-3	-3	-1	-2	1	-3	-3	-2	-4	-2	4	-4	1	-1	39.22596	39.54508	40.90813	41.13626	42.82253	38.61622	33.13417	34.0432	35.78302	28.25542	22.98095	23.15021	23.1906	18.95757	18.28619	17.2874	20.39892	20.25969	16.56803	13.83823	43.44756	41.47536	40.76702	37.25122	43.59127	41.39021	38.26156	35.18225	34.51766	32.45271	33.24094	30.60903	28.3581	26.41555	21.854	20.62692	31.62767	27.89084	28.4838	28.23936	-0.55	-0.3674	-0.36025	-0.4128	-0.59385	-0.6157	-0.7722	-0.9618	-1.03635	-1.246	-1.3052	-1.272	-1.65085	-2.4436	-3.6312	-4.4726	-3.36015	-2.6496	-2.20495	-2.3865	4	5	5	6	4	5	6	6	6	6	5	6	6	6	6	6	5	5	5	5	
[2020.11.25 15:24:53 / lib_ea_2.mqh:2416]	29265356	2020.11.25 08:25:00	76.84999999999999	76.846	76.825	76.851	76.83799999999999	76.818	76.79600000000001	76.791	76.77500000000001	76.77800000000001	76.75700000000001	76.73699999999999	76.718	76.663	76.645	76.694	76.649	76.652	76.649	76.57899999999999	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	-0.012	-0.002	-0.021	0.027	-0.013	-0.021	-0.02	-0.004	-0.014	0.003	-0.023	-0.021	-0.019	-0.056	-0.019	0.049	-0.05	0.004	-0.007	-0.06900000000000001	-2	-1	-3	3	-2	-3	-3	-1	-2	1	-3	-3	-2	-4	-2	4	-4	1	-1	-4	39.54508	40.90813	41.13626	42.82253	38.61622	33.13417	34.0432	35.78302	28.25542	22.98095	23.15021	23.1906	18.95757	18.28619	17.2874	20.39892	20.25969	16.56803	13.83823	13.71797	41.47536	40.76702	37.25122	43.59127	41.39021	38.26156	35.18225	34.51766	32.45271	33.24094	30.60903	28.3581	26.41555	21.854	20.62692	31.62767	27.89084	28.4838	28.23936	23.32335	-0.3674	-0.36025	-0.4128	-0.59385	-0.6157	-0.7722	-0.9618	-1.03635	-1.246	-1.3052	-1.272	-1.65085	-2.4436	-3.6312	-4.4726	-3.36015	-2.6496	-2.20495	-2.3865	-3.4686	5	5	6	4	5	6	6	6	6	5	6	6	6	6	6	5	5	5	5	6	
[2020.11.25 15:29:53 / lib_ea_2.mqh:2416]	29265409	2020.11.25 08:30:00	76.846	76.825	76.851	76.83799999999999	76.818	76.79600000000001	76.791	76.77500000000001	76.77800000000001	76.75700000000001	76.73699999999999	76.718	76.663	76.645	76.694	76.649	76.652	76.649	76.57899999999999	76.604	-1	-1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	1	-0.002	-0.021	0.027	-0.013	-0.021	-0.02	-0.004	-0.014	0.003	-0.023	-0.021	-0.019	-0.056	-0.019	0.049	-0.05	0.004	-0.007	-0.06900000000000001	0.025	-1	-3	3	-2	-3	-3	-1	-2	1	-3	-3	-2	-4	-2	4	-4	1	-1	-4	3	40.90813	41.13626	42.82253	38.61622	33.13417	34.0432	35.78302	28.25542	22.98095	23.15021	23.1906	18.95757	18.28619	17.2874	20.39892	20.25969	16.56803	13.83823	13.71797	13.48419	40.76702	37.25122	43.59127	41.39021	38.26156	35.18225	34.51766	32.45271	33.24094	30.60903	28.3581	26.41555	21.854	20.62692	31.62767	27.89084	28.4838	28.23936	23.32335	28.03322	-0.36025	-0.4128	-0.59385	-0.6157	-0.7722	-0.9618	-1.03635	-1.246	-1.3052	-1.272	-1.65085	-2.4436	-3.6312	-4.4726	-3.36015	-2.6496	-2.20495	-2.3865	-3.4686	-3.1734	5	6	4	5	6	6	6	6	5	6	6	6	6	6	5	5	5	5	6	5	
[2020.11.25 15:34:53 / lib_ea_2.mqh:2416]	29265465	2020.11.25 08:35:00	76.825	76.851	76.83799999999999	76.818	76.79600000000001	76.791	76.77500000000001	76.77800000000001	76.75700000000001	76.73699999999999	76.718	76.663	76.645	76.694	76.649	76.652	76.649	76.57899999999999	76.604	76.611	-1	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	1	1	-0.021	0.027	-0.013	-0.021	-0.02	-0.004	-0.014	0.003	-0.023	-0.021	-0.019	-0.056	-0.019	0.049	-0.05	0.004	-0.007	-0.06900000000000001	0.025	0.006	-3	3	-2	-3	-3	-1	-2	1	-3	-3	-2	-4	-2	4	-4	1	-1	-4	3	1	41.13626	42.82253	38.61622	33.13417	34.0432	35.78302	28.25542	22.98095	23.15021	23.1906	18.95757	18.28619	17.2874	20.39892	20.25969	16.56803	13.83823	13.71797	13.48419	18.32546	37.25122	43.59127	41.39021	38.26156	35.18225	34.51766	32.45271	33.24094	30.60903	28.3581	26.41555	21.854	20.62692	31.62767	27.89084	28.4838	28.23936	23.32335	28.03322	29.31295	-0.4128	-0.59385	-0.6157	-0.7722	-0.9618	-1.03635	-1.246	-1.3052	-1.272	-1.65085	-2.4436	-3.6312	-4.4726	-3.36015	-2.6496	-2.20495	-2.3865	-3.4686	-3.1734	-3.34875	6	4	5	6	6	6	6	5	6	6	6	6	6	5	5	5	5	6	5	5	
[2020.11.25 15:39:56 / lib_ea_2.mqh:2416]	29265500	2020.11.25 08:40:00	76.851	76.83799999999999	76.818	76.79600000000001	76.791	76.77500000000001	76.77800000000001	76.75700000000001	76.73699999999999	76.718	76.663	76.645	76.694	76.649	76.652	76.649	76.57899999999999	76.604	76.611	76.60599999999999	1	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	1	1	-1	0.027	-0.013	-0.021	-0.02	-0.004	-0.014	0.003	-0.023	-0.021	-0.019	-0.056	-0.019	0.049	-0.05	0.004	-0.007	-0.06900000000000001	0.025	0.006	-0.003	3	-2	-3	-3	-1	-2	1	-3	-3	-2	-4	-2	4	-4	1	-1	-4	3	1	-1	42.82253	38.61622	33.13417	34.0432	35.78302	28.25542	22.98095	23.15021	23.1906	18.95757	18.28619	17.2874	20.39892	20.25969	16.56803	13.83823	13.71797	13.48419	18.32546	21.93068	43.59127	41.39021	38.26156	35.18225	34.51766	32.45271	33.24094	30.60903	28.3581	26.41555	21.854	20.62692	31.62767	27.89084	28.4838	28.23936	23.32335	28.03322	29.31295	28.9262	-0.59385	-0.6157	-0.7722	-0.9618	-1.03635	-1.246	-1.3052	-1.272	-1.65085	-2.4436	-3.6312	-4.4726	-3.36015	-2.6496	-2.20495	-2.3865	-3.4686	-3.1734	-3.34875	-2.1681	4	5	6	6	6	6	5	6	6	6	6	6	5	5	5	5	6	5	5	5	
[2020.11.25 15:44:53 / lib_ea_2.mqh:2416]	29265517	2020.11.25 08:45:00	76.83799999999999	76.818	76.79600000000001	76.791	76.77500000000001	76.77800000000001	76.75700000000001	76.73699999999999	76.718	76.663	76.645	76.694	76.649	76.652	76.649	76.57899999999999	76.604	76.611	76.60599999999999	76.64400000000001	-1	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	1	1	-1	1	-0.013	-0.021	-0.02	-0.004	-0.014	0.003	-0.023	-0.021	-0.019	-0.056	-0.019	0.049	-0.05	0.004	-0.007	-0.06900000000000001	0.025	0.006	-0.003	0.038	-2	-3	-3	-1	-2	1	-3	-3	-2	-4	-2	4	-4	1	-1	-4	3	1	-1	4	38.61622	33.13417	34.0432	35.78302	28.25542	22.98095	23.15021	23.1906	18.95757	18.28619	17.2874	20.39892	20.25969	16.56803	13.83823	13.71797	13.48419	18.32546	21.93068	20.3579	41.39021	38.26156	35.18225	34.51766	32.45271	33.24094	30.60903	28.3581	26.41555	21.854	20.62692	31.62767	27.89084	28.4838	28.23936	23.32335	28.03322	29.31295	28.9262	35.71181	-0.6157	-0.7722	-0.9618	-1.03635	-1.246	-1.3052	-1.272	-1.65085	-2.4436	-3.6312	-4.4726	-3.36015	-2.6496	-2.20495	-2.3865	-3.4686	-3.1734	-3.34875	-2.1681	-2.2149	5	6	6	6	6	5	6	6	6	6	6	5	5	5	5	6	5	5	5	4	
[2020.11.25 15:49:54 / lib_ea_2.mqh:2416]	29265550	2020.11.25 08:50:00	76.818	76.79600000000001	76.791	76.77500000000001	76.77800000000001	76.75700000000001	76.73699999999999	76.718	76.663	76.645	76.694	76.649	76.652	76.649	76.57899999999999	76.604	76.611	76.60599999999999	76.64400000000001	76.639	-1	-1	-1	-1	1	-1	-1	-1	-1	-1	1	-1	1	-1	-1	1	1	-1	1	-1	-0.021	-0.02	-0.004	-0.014	0.003	-0.023	-0.021	-0.019	-0.056	-0.019	0.049	-0.05	0.004	-0.007	-0.06900000000000001	0.025	0.006	-0.003	0.038	-0.004	-3	-3	-1	-2	1	-3	-3	-2	-4	-2	4	-4	1	-1	-4	3	1	-1	4	-1	33.13417	34.0432	35.78302	28.25542	22.98095	23.15021	23.1906	18.95757	18.28619	17.2874	20.39892	20.25969	16.56803	13.83823	13.71797	13.48419	18.32546	21.93068	20.3579	24.90359	38.26156	35.18225	34.51766	32.45271	33.24094	30.60903	28.3581	26.41555	21.854	20.62692	31.62767	27.89084	28.4838	28.23936	23.32335	28.03322	29.31295	28.9262	35.71181	35.24575	-0.7722	-0.9618	-1.03635	-1.246	-1.3052	-1.272	-1.65085	-2.4436	-3.6312	-4.4726	-3.36015	-2.6496	-2.20495	-2.3865	-3.4686	-3.1734	-3.34875	-2.1681	-2.2149	-2.35815	6	6	6	6	5	6	6	6	6	6	5	5	5	5	6	5	5	5	4	4	
