2016.11.07 15:40;USDJPY
no.;time;close;BB +2s
551;2016.10.05 16:00;102.788;103.04651437
552;2016.10.05 15:00;102.996;103.06418406
553;2016.10.05 14:00;102.903;103.0695057
554;2016.10.05 13:00;102.873;103.08366399
555;2016.10.05 12:00;102.791;103.09607609
556;2016.10.05 11:00;102.887;103.10090351
557;2016.10.05 10:00;102.854;103.0950063
558;2016.10.05 09:00;102.774;103.09984513
559;2016.10.05 08:00;102.87;103.10511247
560;2016.10.05 07:00;102.831;103.09864787
561;2016.10.05 06:00;102.89;103.07442988
562;2016.10.05 05:00;102.904;103.04011043
563;2016.10.05 04:00;102.855;103.0047156
564;2016.10.05 03:00;102.804;102.98878246
565;2016.10.05 02:00;102.721;102.98850964
566;2016.10.05 01:00;102.946;102.98616849
567;2016.10.05 00:00;102.649;102.91241525
568;2016.10.04 23:00;102.86;102.88814792
569;2016.10.04 22:00;102.663;102.7991077
570;2016.10.04 21:00;102.479;102.73811107
571;2016.10.04 20:00;102.538;102.70164364
572;2016.10.04 19:00;102.42;102.6381055
573;2016.10.04 18:00;102.38;102.58101871
574;2016.10.04 17:00;102.34;102.53254874
575;2016.10.04 16:00;102.395;102.48660278
576;2016.10.04 15:00;102.33;102.41062668
577;2016.10.04 14:00;102.212;102.33617817
578;2016.10.04 13:00;102.203;102.27037986
579;2016.10.04 12:00;102.111;102.19252068
580;2016.10.04 11:00;102.249;102.1243303
581;2016.10.04 10:00;102.148;102.00146732
582;2016.10.04 09:00;102.019;101.8777616
583;2016.10.04 08:00;101.835;101.77194136
584;2016.10.04 07:00;101.67;101.70555928
585;2016.10.04 06:00;101.627;101.67692638
586;2016.10.04 05:00;101.64;101.65444115
587;2016.10.04 04:00;101.588;101.62921752
588;2016.10.04 03:00;101.583;101.61972716
589;2016.10.04 02:00;101.561;101.60097816
590;2016.10.04 01:00;101.527;101.58506903
591;2016.10.04 00:00;101.544;101.57082844
592;2016.10.03 23:00;101.618;101.55190139
593;2016.10.03 22:00;101.442;101.50434323
594;2016.10.03 21:00;101.352;101.50394079
595;2016.10.03 20:00;101.378;101.50658504
596;2016.10.03 19:00;101.339;101.52324113
597;2016.10.03 18:00;101.388;101.52927947
598;2016.10.03 17:00;101.408;101.53901856
599;2016.10.03 16:00;101.389;101.55356173
