[2020.11.24 10:41:52 / lib_ea_2.mqh:1962][lib_ea_2.mqh:1950] op_Post_Take_Position
[lib_ea_2.mqh:1955]
symbol	AUDJPY
period	5
dp	dp_2__All_True
this file	[ea-4_tester-1].(20201124_104152).(tickets-data).log

[2020.11.24 10:41:52 / lib_ea_2.mqh:2111]	ticket-num	curr.datetime	Close.-20	Close.-19	Close.-18	Close.-17	Close.-16	Close.-15	Close.-14	Close.-13	Close.-12	Close.-11	Close.-10	Close.-9	Close.-8	Close.-7	Close.-6	Close.-5	Close.-4	Close.-3	Close.-2	Close.-1	u/d.-20	u/d.-19	u/d.-18	u/d.-17	u/d.-16	u/d.-15	u/d.-14	u/d.-13	u/d.-12	u/d.-11	u/d.-10	u/d.-9	u/d.-8	u/d.-7	u/d.-6	u/d.-5	u/d.-4	u/d.-3	u/d.-2	u/d.-1	width.-20	width.-19	width.-18	width.-17	width.-16	width.-15	width.-14	width.-13	width.-12	width.-11	width.-10	width.-9	width.-8	width.-7	width.-6	width.-5	width.-4	width.-3	width.-2	width.-1	w-level.-20	w-level.-19	w-level.-18	w-level.-17	w-level.-16	w-level.-15	w-level.-14	w-level.-13	w-level.-12	w-level.-11	w-level.-10	w-level.-9	w-level.-8	w-level.-7	w-level.-6	w-level.-5	w-level.-4	w-level.-3	w-level.-2	w-level.-1	MFI.-20	MFI.-19	MFI.-18	MFI.-17	MFI.-16	MFI.-15	MFI.-14	MFI.-13	MFI.-12	MFI.-11	MFI.-10	MFI.-9	MFI.-8	MFI.-7	MFI.-6	MFI.-5	MFI.-4	MFI.-3	MFI.-2	MFI.-1	RSI.-20	RSI.-19	RSI.-18	RSI.-17	RSI.-16	RSI.-15	RSI.-14	RSI.-13	RSI.-12	RSI.-11	RSI.-10	RSI.-9	RSI.-8	RSI.-7	RSI.-6	RSI.-5	RSI.-4	RSI.-3	RSI.-2	RSI.-1	Force.-20	Force.-19	Force.-18	Force.-17	Force.-16	Force.-15	Force.-14	Force.-13	Force.-12	Force.-11	Force.-10	Force.-9	Force.-8	Force.-7	Force.-6	Force.-5	Force.-4	Force.-3	Force.-2	Force.-1	BB-loc.-20	BB-loc.-19	BB-loc.-18	BB-loc.-17	BB-loc.-16	BB-loc.-15	BB-loc.-14	BB-loc.-13	BB-loc.-12	BB-loc.-11	BB-loc.-10	BB-loc.-9	BB-loc.-8	BB-loc.-7	BB-loc.-6	BB-loc.-5	BB-loc.-4	BB-loc.-3	BB-loc.-2	BB-loc.-1	
[2020.11.24 14:34:56 / lib_ea_2.mqh:2416]	29250845	2020.11.24 07:35:00	76.492	76.495	76.48099999999999	76.483	76.458	76.465	76.458	76.452	76.45699999999999	76.479	76.464	76.443	76.46299999999999	76.46299999999999	76.44499999999999	76.435	76.407	76.384	76.372	76.363	1	1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	0.013	0.002	-0.014	0.002	-0.025	0.007	-0.007	-0.006	0.004	0.022	-0.015	-0.019	0.02	0.001	-0.018	-0.011	-0.028	-0.024	-0.012	-0.008999999999999999	2	1	-2	1	-3	1	-1	-1	1	3	-2	-2	2	1	-2	-2	-3	-3	-2	-1	73.13209999999999	72.69597	68.18974	73.31729	69.02509999999999	65.01831	60.44695	55.63945	56.32265	62.05363	56.92745	52.48708	51.92651	52.7456	52.54335	47.48966	42.54833	36.48382	38.02088	31.47211	61.13675	61.50674	58.75885	59.03406	54.26883	55.33155	54.01038	52.87135	53.72736	57.31795	54.29424	50.37778	53.7242	53.7242	50.33885	48.54979	43.94639	40.61642	38.99371	37.80142	0.8073	0.5146500000000001	0.485	0.3876	0.15	0.104	0.00825	-0.2068	-0.048	0.464	0.063	-0.0828	-0.1092	-0.1883	-0.2496	-0.6298	-0.9593	-1.56735	-1.19305	-1.7052	2	2	3	3	4	4	4	5	4	3	4	5	4	4	5	5	6	6	6	6	
[2020.11.24 14:39:58 / lib_ea_2.mqh:2416]	29250877	2020.11.24 07:40:00	76.495	76.48099999999999	76.483	76.458	76.465	76.458	76.452	76.45699999999999	76.479	76.464	76.443	76.46299999999999	76.46299999999999	76.44499999999999	76.435	76.407	76.384	76.372	76.363	76.363	1	-1	1	-1	1	-1	-1	1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	1	0.002	-0.014	0.002	-0.025	0.007	-0.007	-0.006	0.004	0.022	-0.015	-0.019	0.02	0.001	-0.018	-0.011	-0.028	-0.024	-0.012	-0.008999999999999999	0.001	1	-2	1	-3	1	-1	-1	1	3	-2	-2	2	1	-2	-2	-3	-3	-2	-1	1	72.69597	68.18974	73.31729	69.02509999999999	65.01831	60.44695	55.63945	56.32265	62.05363	56.92745	52.48708	51.92651	52.7456	52.54335	47.48966	42.54833	36.48382	38.02088	31.47211	32.31828	61.50674	58.75885	59.03406	54.26883	55.33155	54.01038	52.87135	53.72736	57.31795	54.29424	50.37778	53.7242	53.7242	50.33885	48.54979	43.94639	40.61642	38.99371	37.80142	37.80142	0.5146500000000001	0.485	0.3876	0.15	0.104	0.00825	-0.2068	-0.048	0.464	0.063	-0.0828	-0.1092	-0.1883	-0.2496	-0.6298	-0.9593	-1.56735	-1.19305	-1.7052	-1.67055	2	3	3	4	4	4	5	4	3	4	5	4	4	5	5	6	6	6	6	5	
[2020.11.24 14:44:55 / lib_ea_2.mqh:2416]	29250899	2020.11.24 07:45:00	76.48099999999999	76.483	76.458	76.465	76.458	76.452	76.45699999999999	76.479	76.464	76.443	76.46299999999999	76.46299999999999	76.44499999999999	76.435	76.407	76.384	76.372	76.363	76.363	76.395	-1	1	-1	1	-1	-1	1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	1	1	-0.014	0.002	-0.025	0.007	-0.007	-0.006	0.004	0.022	-0.015	-0.019	0.02	0.001	-0.018	-0.011	-0.028	-0.024	-0.012	-0.008999999999999999	0.001	0.034	-2	1	-3	1	-1	-1	1	3	-2	-2	2	1	-2	-2	-3	-3	-2	-1	1	4	68.18974	73.31729	69.02509999999999	65.01831	60.44695	55.63945	56.32265	62.05363	56.92745	52.48708	51.92651	52.7456	52.54335	47.48966	42.54833	36.48382	38.02088	31.47211	32.31828	32.73126	58.75885	59.03406	54.26883	55.33155	54.01038	52.87135	53.72736	57.31795	54.29424	50.37778	53.7242	53.7242	50.33885	48.54979	43.94639	40.61642	38.99371	37.80142	37.80142	44.48846	0.485	0.3876	0.15	0.104	0.00825	-0.2068	-0.048	0.464	0.063	-0.0828	-0.1092	-0.1883	-0.2496	-0.6298	-0.9593	-1.56735	-1.19305	-1.7052	-1.67055	-1.225	3	3	4	4	4	5	4	3	4	5	4	4	5	5	6	6	6	6	5	5	
[2020.11.24 14:49:55 / lib_ea_2.mqh:2416]	29250953	2020.11.24 07:50:00	76.483	76.458	76.465	76.458	76.452	76.45699999999999	76.479	76.464	76.443	76.46299999999999	76.46299999999999	76.44499999999999	76.435	76.407	76.384	76.372	76.363	76.363	76.395	76.381	1	-1	1	-1	-1	1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	1	1	-1	0.002	-0.025	0.007	-0.007	-0.006	0.004	0.022	-0.015	-0.019	0.02	0.001	-0.018	-0.011	-0.028	-0.024	-0.012	-0.008999999999999999	0.001	0.034	-0.013	1	-3	1	-1	-1	1	3	-2	-2	2	1	-2	-2	-3	-3	-2	-1	1	4	-2	73.31729	69.02509999999999	65.01831	60.44695	55.63945	56.32265	62.05363	56.92745	52.48708	51.92651	52.7456	52.54335	47.48966	42.54833	36.48382	38.02088	31.47211	32.31828	32.73126	31.89229	59.03406	54.26883	55.33155	54.01038	52.87135	53.72736	57.31795	54.29424	50.37778	53.7242	53.7242	50.33885	48.54979	43.94639	40.61642	38.99371	37.80142	37.80142	44.48846	42.38967	0.3876	0.15	0.104	0.00825	-0.2068	-0.048	0.464	0.063	-0.0828	-0.1092	-0.1883	-0.2496	-0.6298	-0.9593	-1.56735	-1.19305	-1.7052	-1.67055	-1.225	-1.525	3	4	4	4	5	4	3	4	5	4	4	5	5	6	6	6	6	5	5	5	
[2020.11.24 14:54:55 / lib_ea_2.mqh:2416]	29250985	2020.11.24 07:55:00	76.458	76.465	76.458	76.452	76.45699999999999	76.479	76.464	76.443	76.46299999999999	76.46299999999999	76.44499999999999	76.435	76.407	76.384	76.372	76.363	76.363	76.395	76.381	76.413	-1	1	-1	-1	1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	1	1	-1	1	-0.025	0.007	-0.007	-0.006	0.004	0.022	-0.015	-0.019	0.02	0.001	-0.018	-0.011	-0.028	-0.024	-0.012	-0.008999999999999999	0.001	0.034	-0.013	0.031	-3	1	-1	-1	1	3	-2	-2	2	1	-2	-2	-3	-3	-2	-1	1	4	-2	4	69.02509999999999	65.01831	60.44695	55.63945	56.32265	62.05363	56.92745	52.48708	51.92651	52.7456	52.54335	47.48966	42.54833	36.48382	38.02088	31.47211	32.31828	32.73126	31.89229	33.03587	54.26883	55.33155	54.01038	52.87135	53.72736	57.31795	54.29424	50.37778	53.7242	53.7242	50.33885	48.54979	43.94639	40.61642	38.99371	37.80142	37.80142	44.48846	42.38967	48.26222	0.15	0.104	0.00825	-0.2068	-0.048	0.464	0.063	-0.0828	-0.1092	-0.1883	-0.2496	-0.6298	-0.9593	-1.56735	-1.19305	-1.7052	-1.67055	-1.225	-1.525	-0.973	4	4	4	5	4	3	4	5	4	4	5	5	6	6	6	6	5	5	5	4	
[2020.11.24 14:59:56 / lib_ea_2.mqh:2416]	29251038	2020.11.24 08:00:00	76.465	76.458	76.452	76.45699999999999	76.479	76.464	76.443	76.46299999999999	76.46299999999999	76.44499999999999	76.435	76.407	76.384	76.372	76.363	76.363	76.395	76.381	76.413	76.378	1	-1	-1	1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	1	1	-1	1	-1	0.007	-0.007	-0.006	0.004	0.022	-0.015	-0.019	0.02	0.001	-0.018	-0.011	-0.028	-0.024	-0.012	-0.008999999999999999	0.001	0.034	-0.013	0.031	-0.036	1	-1	-1	1	3	-2	-2	2	1	-2	-2	-3	-3	-2	-1	1	4	-2	4	-4	65.01831	60.44695	55.63945	56.32265	62.05363	56.92745	52.48708	51.92651	52.7456	52.54335	47.48966	42.54833	36.48382	38.02088	31.47211	32.31828	32.73126	31.89229	33.03587	32.30224	55.33155	54.01038	52.87135	53.72736	57.31795	54.29424	50.37778	53.7242	53.7242	50.33885	48.54979	43.94639	40.61642	38.99371	37.80142	37.80142	44.48846	42.38967	48.26222	43.19307	0.104	0.00825	-0.2068	-0.048	0.464	0.063	-0.0828	-0.1092	-0.1883	-0.2496	-0.6298	-0.9593	-1.56735	-1.19305	-1.7052	-1.67055	-1.225	-1.525	-0.973	-1.2	4	4	5	4	3	4	5	4	4	5	5	6	6	6	6	5	5	5	4	5	
[2020.11.24 15:04:57 / lib_ea_2.mqh:2416]	29251148	2020.11.24 08:05:00	76.458	76.452	76.45699999999999	76.479	76.464	76.443	76.46299999999999	76.46299999999999	76.44499999999999	76.435	76.407	76.384	76.372	76.363	76.363	76.395	76.381	76.413	76.378	76.40900000000001	-1	-1	1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	1	1	-1	1	-1	1	-0.007	-0.006	0.004	0.022	-0.015	-0.019	0.02	0.001	-0.018	-0.011	-0.028	-0.024	-0.012	-0.008999999999999999	0.001	0.034	-0.013	0.031	-0.036	0.027	-1	-1	1	3	-2	-2	2	1	-2	-2	-3	-3	-2	-1	1	4	-2	4	-4	3	60.44695	55.63945	56.32265	62.05363	56.92745	52.48708	51.92651	52.7456	52.54335	47.48966	42.54833	36.48382	38.02088	31.47211	32.31828	32.73126	31.89229	33.03587	32.30224	37.2335	54.01038	52.87135	53.72736	57.31795	54.29424	50.37778	53.7242	53.7242	50.33885	48.54979	43.94639	40.61642	38.99371	37.80142	37.80142	44.48846	42.38967	48.26222	43.19307	48.25978	0.00825	-0.2068	-0.048	0.464	0.063	-0.0828	-0.1092	-0.1883	-0.2496	-0.6298	-0.9593	-1.56735	-1.19305	-1.7052	-1.67055	-1.225	-1.525	-0.973	-1.2	-0.7224	4	5	4	3	4	5	4	4	5	5	6	6	6	6	5	5	5	4	5	4	
[2020.11.24 15:09:56 / lib_ea_2.mqh:2416]	29251175	2020.11.24 08:10:00	76.452	76.45699999999999	76.479	76.464	76.443	76.46299999999999	76.46299999999999	76.44499999999999	76.435	76.407	76.384	76.372	76.363	76.363	76.395	76.381	76.413	76.378	76.40900000000001	76.42	-1	1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	1	1	-1	1	-1	1	1	-0.006	0.004	0.022	-0.015	-0.019	0.02	0.001	-0.018	-0.011	-0.028	-0.024	-0.012	-0.008999999999999999	0.001	0.034	-0.013	0.031	-0.036	0.027	0.01	-1	1	3	-2	-2	2	1	-2	-2	-3	-3	-2	-1	1	4	-2	4	-4	3	1	55.63945	56.32265	62.05363	56.92745	52.48708	51.92651	52.7456	52.54335	47.48966	42.54833	36.48382	38.02088	31.47211	32.31828	32.73126	31.89229	33.03587	32.30224	37.2335	40.88051	52.87135	53.72736	57.31795	54.29424	50.37778	53.7242	53.7242	50.33885	48.54979	43.94639	40.61642	38.99371	37.80142	37.80142	44.48846	42.38967	48.26222	43.19307	48.25978	49.9279	-0.2068	-0.048	0.464	0.063	-0.0828	-0.1092	-0.1883	-0.2496	-0.6298	-0.9593	-1.56735	-1.19305	-1.7052	-1.67055	-1.225	-1.525	-0.973	-1.2	-0.7224	-0.3211	5	4	3	4	5	4	4	5	5	6	6	6	6	5	5	5	4	5	4	3	
[2020.11.24 15:14:57 / lib_ea_2.mqh:2416]	29251228	2020.11.24 08:15:00	76.45699999999999	76.479	76.464	76.443	76.46299999999999	76.46299999999999	76.44499999999999	76.435	76.407	76.384	76.372	76.363	76.363	76.395	76.381	76.413	76.378	76.40900000000001	76.42	76.425	1	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	1	1	-1	1	-1	1	1	1	0.004	0.022	-0.015	-0.019	0.02	0.001	-0.018	-0.011	-0.028	-0.024	-0.012	-0.008999999999999999	0.001	0.034	-0.013	0.031	-0.036	0.027	0.01	0.006	1	3	-2	-2	2	1	-2	-2	-3	-3	-2	-1	1	4	-2	4	-4	3	1	1	56.32265	62.05363	56.92745	52.48708	51.92651	52.7456	52.54335	47.48966	42.54833	36.48382	38.02088	31.47211	32.31828	32.73126	31.89229	33.03587	32.30224	37.2335	40.88051	45.48441	53.72736	57.31795	54.29424	50.37778	53.7242	53.7242	50.33885	48.54979	43.94639	40.61642	38.99371	37.80142	37.80142	44.48846	42.38967	48.26222	43.19307	48.25978	49.9279	50.68858	-0.048	0.464	0.063	-0.0828	-0.1092	-0.1883	-0.2496	-0.6298	-0.9593	-1.56735	-1.19305	-1.7052	-1.67055	-1.225	-1.525	-0.973	-1.2	-0.7224	-0.3211	-0.31185	4	3	4	5	4	4	5	5	6	6	6	6	5	5	5	4	5	4	3	3	
[2020.11.24 15:19:56 / lib_ea_2.mqh:2416]	29251243	2020.11.24 08:20:00	76.479	76.464	76.443	76.46299999999999	76.46299999999999	76.44499999999999	76.435	76.407	76.384	76.372	76.363	76.363	76.395	76.381	76.413	76.378	76.40900000000001	76.42	76.425	76.414	1	-1	-1	1	1	-1	-1	-1	-1	-1	-1	1	1	-1	1	-1	1	1	1	-1	0.022	-0.015	-0.019	0.02	0.001	-0.018	-0.011	-0.028	-0.024	-0.012	-0.008999999999999999	0.001	0.034	-0.013	0.031	-0.036	0.027	0.01	0.006	-0.012	3	-2	-2	2	1	-2	-2	-3	-3	-2	-1	1	4	-2	4	-4	3	1	1	-2	62.05363	56.92745	52.48708	51.92651	52.7456	52.54335	47.48966	42.54833	36.48382	38.02088	31.47211	32.31828	32.73126	31.89229	33.03587	32.30224	37.2335	40.88051	45.48441	45.55414	57.31795	54.29424	50.37778	53.7242	53.7242	50.33885	48.54979	43.94639	40.61642	38.99371	37.80142	37.80142	44.48846	42.38967	48.26222	43.19307	48.25978	49.9279	50.68858	48.96593	0.464	0.063	-0.0828	-0.1092	-0.1883	-0.2496	-0.6298	-0.9593	-1.56735	-1.19305	-1.7052	-1.67055	-1.225	-1.525	-0.973	-1.2	-0.7224	-0.3211	-0.31185	-0.39775	3	4	5	4	4	5	5	6	6	6	6	5	5	5	4	5	4	3	3	4	
[2020.11.24 15:24:55 / lib_ea_2.mqh:2416]	29251273	2020.11.24 08:25:00	76.464	76.443	76.46299999999999	76.46299999999999	76.44499999999999	76.435	76.407	76.384	76.372	76.363	76.363	76.395	76.381	76.413	76.378	76.40900000000001	76.42	76.425	76.414	76.452	-1	-1	1	1	-1	-1	-1	-1	-1	-1	1	1	-1	1	-1	1	1	1	-1	1	-0.015	-0.019	0.02	0.001	-0.018	-0.011	-0.028	-0.024	-0.012	-0.008999999999999999	0.001	0.034	-0.013	0.031	-0.036	0.027	0.01	0.006	-0.012	0.038	-2	-2	2	1	-2	-2	-3	-3	-2	-1	1	4	-2	4	-4	3	1	1	-2	4	56.92745	52.48708	51.92651	52.7456	52.54335	47.48966	42.54833	36.48382	38.02088	31.47211	32.31828	32.73126	31.89229	33.03587	32.30224	37.2335	40.88051	45.48441	45.55414	45.17409	54.29424	50.37778	53.7242	53.7242	50.33885	48.54979	43.94639	40.61642	38.99371	37.80142	37.80142	44.48846	42.38967	48.26222	43.19307	48.25978	49.9279	50.68858	48.96593	54.57913	0.063	-0.0828	-0.1092	-0.1883	-0.2496	-0.6298	-0.9593	-1.56735	-1.19305	-1.7052	-1.67055	-1.225	-1.525	-0.973	-1.2	-0.7224	-0.3211	-0.31185	-0.39775	-0.27	4	5	4	4	5	5	6	6	6	6	5	5	5	4	5	4	3	3	4	2	
[2020.11.24 15:29:56 / lib_ea_2.mqh:2416]	29251300	2020.11.24 08:30:00	76.443	76.46299999999999	76.46299999999999	76.44499999999999	76.435	76.407	76.384	76.372	76.363	76.363	76.395	76.381	76.413	76.378	76.40900000000001	76.42	76.425	76.414	76.452	76.446	-1	1	1	-1	-1	-1	-1	-1	-1	1	1	-1	1	-1	1	1	1	-1	1	-1	-0.019	0.02	0.001	-0.018	-0.011	-0.028	-0.024	-0.012	-0.008999999999999999	0.001	0.034	-0.013	0.031	-0.036	0.027	0.01	0.006	-0.012	0.038	-0.007	-2	2	1	-2	-2	-3	-3	-2	-1	1	4	-2	4	-4	3	1	1	-2	4	-1	52.48708	51.92651	52.7456	52.54335	47.48966	42.54833	36.48382	38.02088	31.47211	32.31828	32.73126	31.89229	33.03587	32.30224	37.2335	40.88051	45.48441	45.55414	45.17409	49.29158	50.37778	53.7242	53.7242	50.33885	48.54979	43.94639	40.61642	38.99371	37.80142	37.80142	44.48846	42.38967	48.26222	43.19307	48.25978	49.9279	50.68858	48.96593	54.57913	53.59929	-0.0828	-0.1092	-0.1883	-0.2496	-0.6298	-0.9593	-1.56735	-1.19305	-1.7052	-1.67055	-1.225	-1.525	-0.973	-1.2	-0.7224	-0.3211	-0.31185	-0.39775	-0.27	-0.1521	5	4	4	5	5	6	6	6	6	5	5	5	4	5	4	3	3	4	2	2	
[2020.11.24 15:34:58 / lib_ea_2.mqh:2416]	29251347	2020.11.24 08:35:00	76.46299999999999	76.46299999999999	76.44499999999999	76.435	76.407	76.384	76.372	76.363	76.363	76.395	76.381	76.413	76.378	76.40900000000001	76.42	76.425	76.414	76.452	76.446	76.449	1	1	-1	-1	-1	-1	-1	-1	1	1	-1	1	-1	1	1	1	-1	1	-1	1	0.02	0.001	-0.018	-0.011	-0.028	-0.024	-0.012	-0.008999999999999999	0.001	0.034	-0.013	0.031	-0.036	0.027	0.01	0.006	-0.012	0.038	-0.007	0.003	2	1	-2	-2	-3	-3	-2	-1	1	4	-2	4	-4	3	1	1	-2	4	-1	1	51.92651	52.7456	52.54335	47.48966	42.54833	36.48382	38.02088	31.47211	32.31828	32.73126	31.89229	33.03587	32.30224	37.2335	40.88051	45.48441	45.55414	45.17409	49.29158	53.33136	53.7242	53.7242	50.33885	48.54979	43.94639	40.61642	38.99371	37.80142	37.80142	44.48846	42.38967	48.26222	43.19307	48.25978	49.9279	50.68858	48.96593	54.57913	53.59929	54.03362	-0.1092	-0.1883	-0.2496	-0.6298	-0.9593	-1.56735	-1.19305	-1.7052	-1.67055	-1.225	-1.525	-0.973	-1.2	-0.7224	-0.3211	-0.31185	-0.39775	-0.27	-0.1521	0.0552	4	4	5	5	6	6	6	6	5	5	5	4	5	4	3	3	4	2	2	2	
[2020.11.24 15:39:58 / lib_ea_2.mqh:2416]	29251378	2020.11.24 08:40:00	76.46299999999999	76.44499999999999	76.435	76.407	76.384	76.372	76.363	76.363	76.395	76.381	76.413	76.378	76.40900000000001	76.42	76.425	76.414	76.452	76.446	76.449	76.483	1	-1	-1	-1	-1	-1	-1	1	1	-1	1	-1	1	1	1	-1	1	-1	1	1	0.001	-0.018	-0.011	-0.028	-0.024	-0.012	-0.008999999999999999	0.001	0.034	-0.013	0.031	-0.036	0.027	0.01	0.006	-0.012	0.038	-0.007	0.003	0.033	1	-2	-2	-3	-3	-2	-1	1	4	-2	4	-4	3	1	1	-2	4	-1	1	4	52.7456	52.54335	47.48966	42.54833	36.48382	38.02088	31.47211	32.31828	32.73126	31.89229	33.03587	32.30224	37.2335	40.88051	45.48441	45.55414	45.17409	49.29158	53.33136	53.37258	53.7242	50.33885	48.54979	43.94639	40.61642	38.99371	37.80142	37.80142	44.48846	42.38967	48.26222	43.19307	48.25978	49.9279	50.68858	48.96593	54.57913	53.59929	54.03362	58.65092	-0.1883	-0.2496	-0.6298	-0.9593	-1.56735	-1.19305	-1.7052	-1.67055	-1.225	-1.525	-0.973	-1.2	-0.7224	-0.3211	-0.31185	-0.39775	-0.27	-0.1521	0.0552	0.172	4	5	5	6	6	6	6	5	5	5	4	5	4	3	3	4	2	2	2	1	
[2020.11.24 15:44:57 / lib_ea_2.mqh:2416]	29251421	2020.11.24 08:45:00	76.44499999999999	76.435	76.407	76.384	76.372	76.363	76.363	76.395	76.381	76.413	76.378	76.40900000000001	76.42	76.425	76.414	76.452	76.446	76.449	76.483	76.438	-1	-1	-1	-1	-1	-1	1	1	-1	1	-1	1	1	1	-1	1	-1	1	1	-1	-0.018	-0.011	-0.028	-0.024	-0.012	-0.008999999999999999	0.001	0.034	-0.013	0.031	-0.036	0.027	0.01	0.006	-0.012	0.038	-0.007	0.003	0.033	-0.045	-2	-2	-3	-3	-2	-1	1	4	-2	4	-4	3	1	1	-2	4	-1	1	4	-4	52.54335	47.48966	42.54833	36.48382	38.02088	31.47211	32.31828	32.73126	31.89229	33.03587	32.30224	37.2335	40.88051	45.48441	45.55414	45.17409	49.29158	53.33136	53.37258	47.66965	50.33885	48.54979	43.94639	40.61642	38.99371	37.80142	37.80142	44.48846	42.38967	48.26222	43.19307	48.25978	49.9279	50.68858	48.96593	54.57913	53.59929	54.03362	58.65092	51.45064	-0.2496	-0.6298	-0.9593	-1.56735	-1.19305	-1.7052	-1.67055	-1.225	-1.525	-0.973	-1.2	-0.7224	-0.3211	-0.31185	-0.39775	-0.27	-0.1521	0.0552	0.172	-0.3125	5	5	6	6	6	6	5	5	5	4	5	4	3	3	4	2	2	2	1	3	
[2020.11.24 15:49:56 / lib_ea_2.mqh:2416]	29251438	2020.11.24 08:50:00	76.435	76.407	76.384	76.372	76.363	76.363	76.395	76.381	76.413	76.378	76.40900000000001	76.42	76.425	76.414	76.452	76.446	76.449	76.483	76.438	76.43899999999999	-1	-1	-1	-1	-1	1	1	-1	1	-1	1	1	1	-1	1	-1	1	1	-1	1	-0.011	-0.028	-0.024	-0.012	-0.008999999999999999	0.001	0.034	-0.013	0.031	-0.036	0.027	0.01	0.006	-0.012	0.038	-0.007	0.003	0.033	-0.045	0.001	-2	-3	-3	-2	-1	1	4	-2	4	-4	3	1	1	-2	4	-1	1	4	-4	1	47.48966	42.54833	36.48382	38.02088	31.47211	32.31828	32.73126	31.89229	33.03587	32.30224	37.2335	40.88051	45.48441	45.55414	45.17409	49.29158	53.33136	53.37258	47.66965	47.84897	48.54979	43.94639	40.61642	38.99371	37.80142	37.80142	44.48846	42.38967	48.26222	43.19307	48.25978	49.9279	50.68858	48.96593	54.57913	53.59929	54.03362	58.65092	51.45064	51.58966	-0.6298	-0.9593	-1.56735	-1.19305	-1.7052	-1.67055	-1.225	-1.525	-0.973	-1.2	-0.7224	-0.3211	-0.31185	-0.39775	-0.27	-0.1521	0.0552	0.172	-0.3125	-0.0573	5	6	6	6	6	5	5	5	4	5	4	3	3	4	2	2	2	1	3	3	
[2020.11.24 15:54:55 / lib_ea_2.mqh:2416]	29251458	2020.11.24 08:55:00	76.407	76.384	76.372	76.363	76.363	76.395	76.381	76.413	76.378	76.40900000000001	76.42	76.425	76.414	76.452	76.446	76.449	76.483	76.438	76.43899999999999	76.443	-1	-1	-1	-1	1	1	-1	1	-1	1	1	1	-1	1	-1	1	1	-1	1	1	-0.028	-0.024	-0.012	-0.008999999999999999	0.001	0.034	-0.013	0.031	-0.036	0.027	0.01	0.006	-0.012	0.038	-0.007	0.003	0.033	-0.045	0.001	0.004	-3	-3	-2	-1	1	4	-2	4	-4	3	1	1	-2	4	-1	1	4	-4	1	1	42.54833	36.48382	38.02088	31.47211	32.31828	32.73126	31.89229	33.03587	32.30224	37.2335	40.88051	45.48441	45.55414	45.17409	49.29158	53.33136	53.37258	47.66965	47.84897	48.05086	43.94639	40.61642	38.99371	37.80142	37.80142	44.48846	42.38967	48.26222	43.19307	48.25978	49.9279	50.68858	48.96593	54.57913	53.59929	54.03362	58.65092	51.45064	51.58966	52.16638	-0.9593	-1.56735	-1.19305	-1.7052	-1.67055	-1.225	-1.525	-0.973	-1.2	-0.7224	-0.3211	-0.31185	-0.39775	-0.27	-0.1521	0.0552	0.172	-0.3125	-0.0573	0.06759999999999999	6	6	6	6	5	5	5	4	5	4	3	3	4	2	2	2	1	3	3	3	
[2020.11.24 15:59:55 / lib_ea_2.mqh:2416]	29251480	2020.11.24 09:00:00	76.384	76.372	76.363	76.363	76.395	76.381	76.413	76.378	76.40900000000001	76.42	76.425	76.414	76.452	76.446	76.449	76.483	76.438	76.43899999999999	76.443	76.44799999999999	-1	-1	-1	1	1	-1	1	-1	1	1	1	-1	1	-1	1	1	-1	1	1	1	-0.024	-0.012	-0.008999999999999999	0.001	0.034	-0.013	0.031	-0.036	0.027	0.01	0.006	-0.012	0.038	-0.007	0.003	0.033	-0.045	0.001	0.004	0.005	-3	-2	-1	1	4	-2	4	-4	3	1	1	-2	4	-1	1	4	-4	1	1	1	36.48382	38.02088	31.47211	32.31828	32.73126	31.89229	33.03587	32.30224	37.2335	40.88051	45.48441	45.55414	45.17409	49.29158	53.33136	53.37258	47.66965	47.84897	48.05086	51.23512	40.61642	38.99371	37.80142	37.80142	44.48846	42.38967	48.26222	43.19307	48.25978	49.9279	50.68858	48.96593	54.57913	53.59929	54.03362	58.65092	51.45064	51.58966	52.16638	52.90461	-1.56735	-1.19305	-1.7052	-1.67055	-1.225	-1.525	-0.973	-1.2	-0.7224	-0.3211	-0.31185	-0.39775	-0.27	-0.1521	0.0552	0.172	-0.3125	-0.0573	0.06759999999999999	0.2132	6	6	6	5	5	5	4	5	4	3	3	4	2	2	2	1	3	3	3	3	
