[2020.11.27 11:52:55 / lib_ea_2.mqh:2506][lib_ea_2.mqh:2494] op_Post_Take_Position
[lib_ea_2.mqh:2499]
symbol	AUDJPY
period	5
dp	dp_2__All_True
this file	[ea-4_tester-1].(20201127_115255).(tickets-data).log

[2020.11.27 11:52:55 / lib_ea_2.mqh:2694]	ticket-num	curr.datetime	Close.-20	Close.-19	Close.-18	Close.-17	Close.-16	Close.-15	Close.-14	Close.-13	Close.-12	Close.-11	Close.-10	Close.-9	Close.-8	Close.-7	Close.-6	Close.-5	Close.-4	Close.-3	Close.-2	Close.-1	u/d.-20	u/d.-19	u/d.-18	u/d.-17	u/d.-16	u/d.-15	u/d.-14	u/d.-13	u/d.-12	u/d.-11	u/d.-10	u/d.-9	u/d.-8	u/d.-7	u/d.-6	u/d.-5	u/d.-4	u/d.-3	u/d.-2	u/d.-1	width.-20	width.-19	width.-18	width.-17	width.-16	width.-15	width.-14	width.-13	width.-12	width.-11	width.-10	width.-9	width.-8	width.-7	width.-6	width.-5	width.-4	width.-3	width.-2	width.-1	w-level.-20	w-level.-19	w-level.-18	w-level.-17	w-level.-16	w-level.-15	w-level.-14	w-level.-13	w-level.-12	w-level.-11	w-level.-10	w-level.-9	w-level.-8	w-level.-7	w-level.-6	w-level.-5	w-level.-4	w-level.-3	w-level.-2	w-level.-1	MFI.-20	MFI.-19	MFI.-18	MFI.-17	MFI.-16	MFI.-15	MFI.-14	MFI.-13	MFI.-12	MFI.-11	MFI.-10	MFI.-9	MFI.-8	MFI.-7	MFI.-6	MFI.-5	MFI.-4	MFI.-3	MFI.-2	MFI.-1	RSI.-20	RSI.-19	RSI.-18	RSI.-17	RSI.-16	RSI.-15	RSI.-14	RSI.-13	RSI.-12	RSI.-11	RSI.-10	RSI.-9	RSI.-8	RSI.-7	RSI.-6	RSI.-5	RSI.-4	RSI.-3	RSI.-2	RSI.-1	Force.-20	Force.-19	Force.-18	Force.-17	Force.-16	Force.-15	Force.-14	Force.-13	Force.-12	Force.-11	Force.-10	Force.-9	Force.-8	Force.-7	Force.-6	Force.-5	Force.-4	Force.-3	Force.-2	Force.-1	BB-loc.-20	BB-loc.-19	BB-loc.-18	BB-loc.-17	BB-loc.-16	BB-loc.-15	BB-loc.-14	BB-loc.-13	BB-loc.-12	BB-loc.-11	BB-loc.-10	BB-loc.-9	BB-loc.-8	BB-loc.-7	BB-loc.-6	BB-loc.-5	BB-loc.-4	BB-loc.-3	BB-loc.-2	BB-loc.-1	num-up-bars	num-down-bars	up/down-ratio	price-max	BB.loc	prev-N-bar	price-min	BB.loc	prev-N-bar	
[2020.11.27 15:34:50 / lib_ea_2.mqh:3176]	-1	2020.11.27 08:35:00	76.65300000000001	76.649	76.669	76.649	76.652	76.649	76.652	76.646	76.646	76.675	76.66500000000001	76.68899999999999	76.70399999999999	76.741	76.74299999999999	76.733	76.73	76.73	76.714	76.729	-1	-1	1	-1	1	-1	1	-1	1	1	-1	1	1	1	1	-1	-1	-1	-1	1	-0.001	-0.004	0.019	-0.021	0.003	-0.003	0.001	-0.006	0.001	0.028	-0.008999999999999999	0.025	0.01	0.035	0.002	-0.011	-0.002	-0.001	-0.015	0.016	-1	-1	2	-3	1	-1	1	-1	1	3	-1	3	2	4	1	-2	-1	-1	-2	2	62.27881	57.54102	57.25784	60.25597	53.68992	49.65998	53.98379	48.62578	50.20001	55.46531	56.71277	56.40948	56.20102	63.70055	64.50576	58.58836	53.89765	57.155	52.3203	56.48281	54.75529	53.75662	57.80687	52.92723	53.54638	52.81514	53.48381	51.93438	51.93438	58.39009	55.67581	60.33404	62.89923	68.23332000000001	68.49108	65.68589	64.84717000000001	64.84717000000001	60.29735	62.86831	0.2583	0.168	0.3864	0.151	0.25375	0.0864	0.192	0.1815	0.2691	0.52215	0.3588	0.49245	0.65195	1.3113	0.957	0.5075	0.50735	0.444	0.3423	0.57	3	3	2	3	3	3	3	4	4	1	2	1	1	1	1	2	2	2	3	2	11	10	1.1	76.744	2	5	76.645	4	12	
[2020.11.27 15:39:50 / lib_ea_2.mqh:3176]	-1	2020.11.27 08:40:00	76.649	76.669	76.649	76.652	76.649	76.652	76.646	76.646	76.675	76.66500000000001	76.68899999999999	76.70399999999999	76.741	76.74299999999999	76.733	76.73	76.73	76.714	76.729	76.744	-1	1	-1	1	-1	1	-1	1	1	-1	1	1	1	1	-1	-1	-1	-1	1	1	-0.004	0.019	-0.021	0.003	-0.003	0.001	-0.006	0.001	0.028	-0.008999999999999999	0.025	0.01	0.035	0.002	-0.011	-0.002	-0.001	-0.015	0.016	0.014	-1	2	-3	1	-1	1	-1	1	3	-1	3	2	4	1	-2	-1	-1	-2	2	2	57.54102	57.25784	60.25597	53.68992	49.65998	53.98379	48.62578	50.20001	55.46531	56.71277	56.40948	56.20102	63.70055	64.50576	58.58836	53.89765	57.155	52.3203	56.48281	59.56155	53.75662	57.80687	52.92723	53.54638	52.81514	53.48381	51.93438	51.93438	58.39009	55.67581	60.33404	62.89923	68.23332000000001	68.49108	65.68589	64.84717000000001	64.84717000000001	60.29735	62.86831	65.23783	0.168	0.3864	0.151	0.25375	0.0864	0.192	0.1815	0.2691	0.52215	0.3588	0.49245	0.65195	1.3113	0.957	0.5075	0.50735	0.444	0.3423	0.57	0.26845	3	2	3	3	3	3	4	4	1	2	1	1	1	1	2	2	2	3	2	2	12	9	1.333	76.744	2	1	76.645	4	13	
[2020.11.27 15:45:07 / lib_ea_2.mqh:3176]	-1	2020.11.27 08:45:00	76.669	76.649	76.652	76.649	76.652	76.646	76.646	76.675	76.66500000000001	76.68899999999999	76.70399999999999	76.741	76.74299999999999	76.733	76.73	76.73	76.714	76.729	76.744	76.738	1	-1	1	-1	1	-1	1	1	-1	1	1	1	1	-1	-1	-1	-1	1	1	-1	0.019	-0.021	0.003	-0.003	0.001	-0.006	0.001	0.028	-0.008999999999999999	0.025	0.01	0.035	0.002	-0.011	-0.002	-0.001	-0.015	0.016	0.014	-0.007	2	-3	1	-1	1	-1	1	3	-1	3	2	4	1	-2	-1	-1	-2	2	2	-1	57.25784	60.25597	53.68992	49.65998	53.98379	48.62578	50.20001	55.46531	56.71277	56.40948	56.20102	63.70055	64.50576	58.58836	53.89765	57.155	52.3203	56.48281	59.56155	60.17065	57.80687	52.92723	53.54638	52.81514	53.48381	51.93438	51.93438	58.39009	55.67581	60.33404	62.89923	68.23332000000001	68.49108	65.68589	64.84717000000001	64.84717000000001	60.29735	62.86831	65.23783	63.53082	0.3864	0.151	0.25375	0.0864	0.192	0.1815	0.2691	0.52215	0.3588	0.49245	0.65195	1.3113	0.957	0.5075	0.50735	0.444	0.3423	0.57	0.26845	0.6052	2	3	3	3	3	4	4	1	2	1	1	1	1	2	2	2	3	2	2	2	12	9	1.333	76.745	2	1	76.645	4	14	
[2020.11.27 15:50:02 / lib_ea_2.mqh:3176]	-1	2020.11.27 08:45:00	76.669	76.649	76.652	76.649	76.652	76.646	76.646	76.675	76.66500000000001	76.68899999999999	76.70399999999999	76.741	76.74299999999999	76.733	76.73	76.73	76.714	76.729	76.744	76.738	1	-1	1	-1	1	-1	1	1	-1	1	1	1	1	-1	-1	-1	-1	1	1	-1	0.019	-0.021	0.003	-0.003	0.001	-0.006	0.001	0.028	-0.008999999999999999	0.025	0.01	0.035	0.002	-0.011	-0.002	-0.001	-0.015	0.016	0.014	-0.007	2	-3	1	-1	1	-1	1	3	-1	3	2	4	1	-2	-1	-1	-2	2	2	-1	57.25784	60.25597	53.68992	49.65998	53.98379	48.62578	50.20001	55.46531	56.71277	56.40948	56.20102	63.70055	64.50576	58.58836	53.89765	57.155	52.3203	56.48281	59.56155	60.17065	57.80687	52.92723	53.54638	52.81514	53.48381	51.93438	51.93438	58.39009	55.67581	60.33404	62.89923	68.23332000000001	68.49108	65.68589	64.84717000000001	64.84717000000001	60.29735	62.86831	65.23783	63.53082	0.3864	0.151	0.25375	0.0864	0.192	0.1815	0.2691	0.52215	0.3588	0.49245	0.65195	1.3113	0.957	0.5075	0.50735	0.444	0.3423	0.57	0.26845	0.6052	2	3	3	3	3	4	4	1	2	1	1	1	1	2	2	2	3	2	2	2	12	9	1.333	76.745	2	1	76.645	4	14	
[2020.11.27 15:54:51 / lib_ea_2.mqh:3176]	-1	2020.11.27 08:55:00	76.652	76.649	76.652	76.646	76.646	76.675	76.66500000000001	76.68899999999999	76.70399999999999	76.741	76.74299999999999	76.733	76.73	76.73	76.714	76.729	76.744	76.738	76.767	76.76900000000001	1	-1	1	-1	1	1	-1	1	1	1	1	-1	-1	-1	-1	1	1	-1	1	1	0.003	-0.003	0.001	-0.006	0.001	0.028	-0.008999999999999999	0.025	0.01	0.035	0.002	-0.011	-0.002	-0.001	-0.015	0.016	0.014	-0.007	0.028	0.001	1	-1	1	-1	1	3	-1	3	2	4	1	-2	-1	-1	-2	2	2	-1	3	1	53.68992	49.65998	53.98379	48.62578	50.20001	55.46531	56.71277	56.40948	56.20102	63.70055	64.50576	58.58836	53.89765	57.155	52.3203	56.48281	59.56155	60.17065	59.79842	64.63720000000001	53.54638	52.81514	53.48381	51.93438	51.93438	58.39009	55.67581	60.33404	62.89923	68.23332000000001	68.49108	65.68589	64.84717000000001	64.84717000000001	60.29735	62.86831	65.23783	63.53082	67.81538999999999	68.08757	0.25375	0.0864	0.192	0.1815	0.2691	0.52215	0.3588	0.49245	0.65195	1.3113	0.957	0.5075	0.50735	0.444	0.3423	0.57	0.26845	0.6052	0.6468	0.876	3	3	3	4	4	1	2	1	1	1	1	2	2	2	3	2	2	2	2	2	13	8	1.625	76.76900000000001	2	1	76.645	4	16	
[2020.11.27 15:59:49 / lib_ea_2.mqh:3176]	29286452	2020.11.27 09:00:00	76.649	76.652	76.646	76.646	76.675	76.66500000000001	76.68899999999999	76.70399999999999	76.741	76.74299999999999	76.733	76.73	76.73	76.714	76.729	76.744	76.738	76.767	76.76900000000001	76.777	-1	1	-1	1	1	-1	1	1	1	1	-1	-1	-1	-1	1	1	-1	1	1	1	-0.003	0.001	-0.006	0.001	0.028	-0.008999999999999999	0.025	0.01	0.035	0.002	-0.011	-0.002	-0.001	-0.015	0.016	0.014	-0.007	0.028	0.001	0.008	-1	1	-1	1	3	-1	3	2	4	1	-2	-1	-1	-2	2	2	-1	3	1	1	49.65998	53.98379	48.62578	50.20001	55.46531	56.71277	56.40948	56.20102	63.70055	64.50576	58.58836	53.89765	57.155	52.3203	56.48281	59.56155	60.17065	59.79842	64.63720000000001	70.24227	52.81514	53.48381	51.93438	51.93438	58.39009	55.67581	60.33404	62.89923	68.23332000000001	68.49108	65.68589	64.84717000000001	64.84717000000001	60.29735	62.86831	65.23783	63.53082	67.81538999999999	68.08757	69.18481	0.0864	0.192	0.1815	0.2691	0.52215	0.3588	0.49245	0.65195	1.3113	0.957	0.5075	0.50735	0.444	0.3423	0.57	0.26845	0.6052	0.6468	0.876	0.63125	3	3	4	4	1	2	1	1	1	1	2	2	2	3	2	2	2	2	2	2	13	8	1.625	76.777	2	1	76.645	4	17	
[2020.11.27 16:04:48 / lib_ea_2.mqh:3176]	-1	2020.11.27 09:05:00	76.652	76.646	76.646	76.675	76.66500000000001	76.68899999999999	76.70399999999999	76.741	76.74299999999999	76.733	76.73	76.73	76.714	76.729	76.744	76.738	76.767	76.76900000000001	76.777	76.747	1	-1	1	1	-1	1	1	1	1	-1	-1	-1	-1	1	1	-1	1	1	1	-1	0.001	-0.006	0.001	0.028	-0.008999999999999999	0.025	0.01	0.035	0.002	-0.011	-0.002	-0.001	-0.015	0.016	0.014	-0.007	0.028	0.001	0.008	-0.033	1	-1	1	3	-1	3	2	4	1	-2	-1	-1	-2	2	2	-1	3	1	1	-4	53.98379	48.62578	50.20001	55.46531	56.71277	56.40948	56.20102	63.70055	64.50576	58.58836	53.89765	57.155	52.3203	56.48281	59.56155	60.17065	59.79842	64.63720000000001	70.24227	64.9585	53.48381	51.93438	51.93438	58.39009	55.67581	60.33404	62.89923	68.23332000000001	68.49108	65.68589	64.84717000000001	64.84717000000001	60.29735	62.86831	65.23783	63.53082	67.81538999999999	68.08757	69.18481	60.91702	0.192	0.1815	0.2691	0.52215	0.3588	0.49245	0.65195	1.3113	0.957	0.5075	0.50735	0.444	0.3423	0.57	0.26845	0.6052	0.6468	0.876	0.63125	1.1858	3	4	4	1	2	1	1	1	1	2	2	2	3	2	2	2	2	2	2	3	13	8	1.625	76.78	3	1	76.645	4	18	
[2020.11.27 16:09:53 / lib_ea_2.mqh:3176]	29286569	2020.11.27 09:10:00	76.646	76.646	76.675	76.66500000000001	76.68899999999999	76.70399999999999	76.741	76.74299999999999	76.733	76.73	76.73	76.714	76.729	76.744	76.738	76.767	76.76900000000001	76.777	76.747	76.742	-1	1	1	-1	1	1	1	1	-1	-1	-1	-1	1	1	-1	1	1	1	-1	-1	-0.006	0.001	0.028	-0.008999999999999999	0.025	0.01	0.035	0.002	-0.011	-0.002	-0.001	-0.015	0.016	0.014	-0.007	0.028	0.001	0.008	-0.033	-0.005	-1	1	3	-1	3	2	4	1	-2	-1	-1	-2	2	2	-1	3	1	1	-4	-1	48.62578	50.20001	55.46531	56.71277	56.40948	56.20102	63.70055	64.50576	58.58836	53.89765	57.155	52.3203	56.48281	59.56155	60.17065	59.79842	64.63720000000001	70.24227	64.9585	60.34494	51.93438	51.93438	58.39009	55.67581	60.33404	62.89923	68.23332000000001	68.49108	65.68589	64.84717000000001	64.84717000000001	60.29735	62.86831	65.23783	63.53082	67.81538999999999	68.08757	69.18481	60.91702	59.6661	0.1815	0.2691	0.52215	0.3588	0.49245	0.65195	1.3113	0.957	0.5075	0.50735	0.444	0.3423	0.57	0.26845	0.6052	0.6468	0.876	0.63125	1.1858	0.8235	4	4	1	2	1	1	1	1	2	2	2	3	2	2	2	2	2	2	3	3	12	9	1.333	76.78	3	2	76.645	4	19	
[2020.11.27 16:14:49 / lib_ea_2.mqh:3176]	29286594	2020.11.27 09:15:00	76.646	76.675	76.66500000000001	76.68899999999999	76.70399999999999	76.741	76.74299999999999	76.733	76.73	76.73	76.714	76.729	76.744	76.738	76.767	76.76900000000001	76.777	76.747	76.742	76.752	1	1	-1	1	1	1	1	-1	-1	-1	-1	1	1	-1	1	1	1	-1	-1	1	0.001	0.028	-0.008999999999999999	0.025	0.01	0.035	0.002	-0.011	-0.002	-0.001	-0.015	0.016	0.014	-0.007	0.028	0.001	0.008	-0.033	-0.005	0.01	1	3	-1	3	2	4	1	-2	-1	-1	-2	2	2	-1	3	1	1	-4	-1	2	50.20001	55.46531	56.71277	56.40948	56.20102	63.70055	64.50576	58.58836	53.89765	57.155	52.3203	56.48281	59.56155	60.17065	59.79842	64.63720000000001	70.24227	64.9585	60.34494	65.04822	51.93438	58.39009	55.67581	60.33404	62.89923	68.23332000000001	68.49108	65.68589	64.84717000000001	64.84717000000001	60.29735	62.86831	65.23783	63.53082	67.81538999999999	68.08757	69.18481	60.91702	59.6661	61.33753	0.2691	0.52215	0.3588	0.49245	0.65195	1.3113	0.957	0.5075	0.50735	0.444	0.3423	0.57	0.26845	0.6052	0.6468	0.876	0.63125	1.1858	0.8235	0.7314000000000001	4	1	2	1	1	1	1	2	2	2	3	2	2	2	2	2	2	3	3	3	13	8	1.625	76.78	3	3	76.645	4	20	
[2020.11.27 16:19:49 / lib_ea_2.mqh:3176]	29286698	2020.11.27 09:20:00	76.675	76.66500000000001	76.68899999999999	76.70399999999999	76.741	76.74299999999999	76.733	76.73	76.73	76.714	76.729	76.744	76.738	76.767	76.76900000000001	76.777	76.747	76.742	76.752	76.764	1	-1	1	1	1	1	-1	-1	-1	-1	1	1	-1	1	1	1	-1	-1	1	1	0.028	-0.008999999999999999	0.025	0.01	0.035	0.002	-0.011	-0.002	-0.001	-0.015	0.016	0.014	-0.007	0.028	0.001	0.008	-0.033	-0.005	0.01	0.013	3	-1	3	2	4	1	-2	-1	-1	-2	2	2	-1	3	1	1	-4	-1	2	2	55.46531	56.71277	56.40948	56.20102	63.70055	64.50576	58.58836	53.89765	57.155	52.3203	56.48281	59.56155	60.17065	59.79842	64.63720000000001	70.24227	64.9585	60.34494	65.04822	69.02767	58.39009	55.67581	60.33404	62.89923	68.23332000000001	68.49108	65.68589	64.84717000000001	64.84717000000001	60.29735	62.86831	65.23783	63.53082	67.81538999999999	68.08757	69.18481	60.91702	59.6661	61.33753	63.26066	0.52215	0.3588	0.49245	0.65195	1.3113	0.957	0.5075	0.50735	0.444	0.3423	0.57	0.26845	0.6052	0.6468	0.876	0.63125	1.1858	0.8235	0.7314000000000001	0.6726	1	2	1	1	1	1	2	2	2	3	2	2	2	2	2	2	3	3	3	2	13	8	1.625	76.78	3	4	76.64700000000001	1	20	
[2020.11.27 16:24:49 / lib_ea_2.mqh:3176]	29286756	2020.11.27 09:25:00	76.66500000000001	76.68899999999999	76.70399999999999	76.741	76.74299999999999	76.733	76.73	76.73	76.714	76.729	76.744	76.738	76.767	76.76900000000001	76.777	76.747	76.742	76.752	76.764	76.78400000000001	-1	1	1	1	1	-1	-1	-1	-1	1	1	-1	1	1	1	-1	-1	1	1	1	-0.008999999999999999	0.025	0.01	0.035	0.002	-0.011	-0.002	-0.001	-0.015	0.016	0.014	-0.007	0.028	0.001	0.008	-0.033	-0.005	0.01	0.013	0.021	-1	3	2	4	1	-2	-1	-1	-2	2	2	-1	3	1	1	-4	-1	2	2	3	56.71277	56.40948	56.20102	63.70055	64.50576	58.58836	53.89765	57.155	52.3203	56.48281	59.56155	60.17065	59.79842	64.63720000000001	70.24227	64.9585	60.34494	65.04822	69.02767	69.34112	55.67581	60.33404	62.89923	68.23332000000001	68.49108	65.68589	64.84717000000001	64.84717000000001	60.29735	62.86831	65.23783	63.53082	67.81538999999999	68.08757	69.18481	60.91702	59.6661	61.33753	63.26066	66.20941000000001	0.3588	0.49245	0.65195	1.3113	0.957	0.5075	0.50735	0.444	0.3423	0.57	0.26845	0.6052	0.6468	0.876	0.63125	1.1858	0.8235	0.7314000000000001	0.6726	1.1445	2	1	1	1	1	2	2	2	3	2	2	2	2	2	2	3	3	3	2	2	13	8	1.625	76.78400000000001	2	1	76.664	1	19	
[2020.11.27 16:29:49 / lib_ea_2.mqh:3176]	29286814	2020.11.27 09:30:00	76.68899999999999	76.70399999999999	76.741	76.74299999999999	76.733	76.73	76.73	76.714	76.729	76.744	76.738	76.767	76.76900000000001	76.777	76.747	76.742	76.752	76.764	76.78400000000001	76.78400000000001	1	1	1	1	-1	-1	-1	-1	1	1	-1	1	1	1	-1	-1	1	1	1	1	0.025	0.01	0.035	0.002	-0.011	-0.002	-0.001	-0.015	0.016	0.014	-0.007	0.028	0.001	0.008	-0.033	-0.005	0.01	0.013	0.021	0.001	3	2	4	1	-2	-1	-1	-2	2	2	-1	3	1	1	-4	-1	2	2	3	1	56.40948	56.20102	63.70055	64.50576	58.58836	53.89765	57.155	52.3203	56.48281	59.56155	60.17065	59.79842	64.63720000000001	70.24227	64.9585	60.34494	65.04822	69.02767	69.34112	69.24079999999999	60.33404	62.89923	68.23332000000001	68.49108	65.68589	64.84717000000001	64.84717000000001	60.29735	62.86831	65.23783	63.53082	67.81538999999999	68.08757	69.18481	60.91702	59.6661	61.33753	63.26066	66.20941000000001	66.20941000000001	0.49245	0.65195	1.3113	0.957	0.5075	0.50735	0.444	0.3423	0.57	0.26845	0.6052	0.6468	0.876	0.63125	1.1858	0.8235	0.7314000000000001	0.6726	1.1445	1.02935	1	1	1	1	2	2	2	3	2	2	2	2	2	2	3	3	3	2	2	2	14	7	2	76.78400000000001	2	1	76.664	1	20	
[2020.11.27 16:34:49 / lib_ea_2.mqh:3176]	29286874	2020.11.27 09:35:00	76.70399999999999	76.741	76.74299999999999	76.733	76.73	76.73	76.714	76.729	76.744	76.738	76.767	76.76900000000001	76.777	76.747	76.742	76.752	76.764	76.78400000000001	76.78400000000001	76.733	1	1	1	-1	-1	-1	-1	1	1	-1	1	1	1	-1	-1	1	1	1	1	-1	0.01	0.035	0.002	-0.011	-0.002	-0.001	-0.015	0.016	0.014	-0.007	0.028	0.001	0.008	-0.033	-0.005	0.01	0.013	0.021	0.001	-0.054	2	4	1	-2	-1	-1	-2	2	2	-1	3	1	1	-4	-1	2	2	3	1	-4	56.20102	63.70055	64.50576	58.58836	53.89765	57.155	52.3203	56.48281	59.56155	60.17065	59.79842	64.63720000000001	70.24227	64.9585	60.34494	65.04822	69.02767	69.34112	69.24079999999999	62.72559	62.89923	68.23332000000001	68.49108	65.68589	64.84717000000001	64.84717000000001	60.29735	62.86831	65.23783	63.53082	67.81538999999999	68.08757	69.18481	60.91702	59.6661	61.33753	63.26066	66.20941000000001	66.20941000000001	53.97018	0.65195	1.3113	0.957	0.5075	0.50735	0.444	0.3423	0.57	0.26845	0.6052	0.6468	0.876	0.63125	1.1858	0.8235	0.7314000000000001	0.6726	1.1445	1.02935	0.4862	1	1	1	2	2	2	3	2	2	2	2	2	2	3	3	3	2	2	2	4	13	8	1.625	76.78700000000001	4	1	76.694	1	20	
[2020.11.27 16:39:49 / lib_ea_2.mqh:3176]	29286939	2020.11.27 09:40:00	76.741	76.74299999999999	76.733	76.73	76.73	76.714	76.729	76.744	76.738	76.767	76.76900000000001	76.777	76.747	76.742	76.752	76.764	76.78400000000001	76.78400000000001	76.733	76.738	1	1	-1	-1	-1	-1	1	1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	0.035	0.002	-0.011	-0.002	-0.001	-0.015	0.016	0.014	-0.007	0.028	0.001	0.008	-0.033	-0.005	0.01	0.013	0.021	0.001	-0.054	0.005	4	1	-2	-1	-1	-2	2	2	-1	3	1	1	-4	-1	2	2	3	1	-4	1	63.70055	64.50576	58.58836	53.89765	57.155	52.3203	56.48281	59.56155	60.17065	59.79842	64.63720000000001	70.24227	64.9585	60.34494	65.04822	69.02767	69.34112	69.24079999999999	62.72559	56.10981	68.23332000000001	68.49108	65.68589	64.84717000000001	64.84717000000001	60.29735	62.86831	65.23783	63.53082	67.81538999999999	68.08757	69.18481	60.91702	59.6661	61.33753	63.26066	66.20941000000001	66.20941000000001	53.97018	54.83185	1.3113	0.957	0.5075	0.50735	0.444	0.3423	0.57	0.26845	0.6052	0.6468	0.876	0.63125	1.1858	0.8235	0.7314000000000001	0.6726	1.1445	1.02935	0.4862	0.3672	1	1	2	2	2	3	2	2	2	2	2	2	3	3	3	2	2	2	4	4	13	8	1.625	76.78700000000001	4	2	76.706	1	20	
[2020.11.27 16:44:49 / lib_ea_2.mqh:3176]	29286988	2020.11.27 09:45:00	76.74299999999999	76.733	76.73	76.73	76.714	76.729	76.744	76.738	76.767	76.76900000000001	76.777	76.747	76.742	76.752	76.764	76.78400000000001	76.78400000000001	76.733	76.738	76.72199999999999	1	-1	-1	-1	-1	1	1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	-1	0.002	-0.011	-0.002	-0.001	-0.015	0.016	0.014	-0.007	0.028	0.001	0.008	-0.033	-0.005	0.01	0.013	0.021	0.001	-0.054	0.005	-0.015	1	-2	-1	-1	-2	2	2	-1	3	1	1	-4	-1	2	2	3	1	-4	1	-2	64.50576	58.58836	53.89765	57.155	52.3203	56.48281	59.56155	60.17065	59.79842	64.63720000000001	70.24227	64.9585	60.34494	65.04822	69.02767	69.34112	69.24079999999999	62.72559	56.10981	49.15803	68.49108	65.68589	64.84717000000001	64.84717000000001	60.29735	62.86831	65.23783	63.53082	67.81538999999999	68.08757	69.18481	60.91702	59.6661	61.33753	63.26066	66.20941000000001	66.20941000000001	53.97018	54.83185	51.57943	0.957	0.5075	0.50735	0.444	0.3423	0.57	0.26845	0.6052	0.6468	0.876	0.63125	1.1858	0.8235	0.7314000000000001	0.6726	1.1445	1.02935	0.4862	0.3672	-0.1653	1	2	2	2	3	2	2	2	2	2	2	3	3	3	2	2	2	4	4	5	12	9	1.333	76.78700000000001	4	3	76.71299999999999	2	15	
[2020.11.27 16:49:57 / lib_ea_2.mqh:3176]	29287039	2020.11.27 09:50:00	76.733	76.73	76.73	76.714	76.729	76.744	76.738	76.767	76.76900000000001	76.777	76.747	76.742	76.752	76.764	76.78400000000001	76.78400000000001	76.733	76.738	76.72199999999999	76.74299999999999	-1	-1	-1	-1	1	1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	-1	1	-0.011	-0.002	-0.001	-0.015	0.016	0.014	-0.007	0.028	0.001	0.008	-0.033	-0.005	0.01	0.013	0.021	0.001	-0.054	0.005	-0.015	0.021	-2	-1	-1	-2	2	2	-1	3	1	1	-4	-1	2	2	3	1	-4	1	-2	3	58.58836	53.89765	57.155	52.3203	56.48281	59.56155	60.17065	59.79842	64.63720000000001	70.24227	64.9585	60.34494	65.04822	69.02767	69.34112	69.24079999999999	62.72559	56.10981	49.15803	49.26946	65.68589	64.84717000000001	64.84717000000001	60.29735	62.86831	65.23783	63.53082	67.81538999999999	68.08757	69.18481	60.91702	59.6661	61.33753	63.26066	66.20941000000001	66.20941000000001	53.97018	54.83185	51.57943	55.24695	0.5075	0.50735	0.444	0.3423	0.57	0.26845	0.6052	0.6468	0.876	0.63125	1.1858	0.8235	0.7314000000000001	0.6726	1.1445	1.02935	0.4862	0.3672	-0.1653	0	2	2	2	3	2	2	2	2	2	2	3	3	3	2	2	2	4	4	5	4	12	9	1.333	76.78700000000001	4	4	76.71299999999999	2	16	
[2020.11.27 16:54:49 / lib_ea_2.mqh:3176]	29287068	2020.11.27 09:55:00	76.73	76.73	76.714	76.729	76.744	76.738	76.767	76.76900000000001	76.777	76.747	76.742	76.752	76.764	76.78400000000001	76.78400000000001	76.733	76.738	76.72199999999999	76.74299999999999	76.744	-1	-1	-1	1	1	-1	1	1	1	-1	-1	1	1	1	1	-1	1	-1	1	1	-0.002	-0.001	-0.015	0.016	0.014	-0.007	0.028	0.001	0.008	-0.033	-0.005	0.01	0.013	0.021	0.001	-0.054	0.005	-0.015	0.021	0.002	-1	-1	-2	2	2	-1	3	1	1	-4	-1	2	2	3	1	-4	1	-2	3	1	53.89765	57.155	52.3203	56.48281	59.56155	60.17065	59.79842	64.63720000000001	70.24227	64.9585	60.34494	65.04822	69.02767	69.34112	69.24079999999999	62.72559	56.10981	49.15803	49.26946	55.18887	64.84717000000001	64.84717000000001	60.29735	62.86831	65.23783	63.53082	67.81538999999999	68.08757	69.18481	60.91702	59.6661	61.33753	63.26066	66.20941000000001	66.20941000000001	53.97018	54.83185	51.57943	55.24695	55.41622	0.50735	0.444	0.3423	0.57	0.26845	0.6052	0.6468	0.876	0.63125	1.1858	0.8235	0.7314000000000001	0.6726	1.1445	1.02935	0.4862	0.3672	-0.1653	0	0.13365	2	2	3	2	2	2	2	2	2	3	3	3	2	2	2	4	4	5	4	4	13	8	1.625	76.78700000000001	4	5	76.71299999999999	2	17	
